ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-25025768,0,34.021460999999995,-118.372368,2022-01-25 16:12:00+00:00,2022-01-25 17:07:04+00:00,1.1799999475479126,4.0,4.0,Slow,Delays of four minutes and delays increasing on La Cienega Blvd Southbound in Baldwin Hills. Average speed five mph.,S La Cienega Blvd,Los Angeles,Los Angeles,CA,US,90016-4454,US/Pacific,KSMO,2022-01-25T10:51:00.000-05:00,48.0,46.0,89.0,29.8,10.0,NE,5.0,0.0,,Fair
C-20277516,2,34.034164000000004,-118.350967,2022-07-25 20:29:00+00:00,2022-07-25 21:48:21+00:00,3.2899999618530287,1.0,3.0,Fast,Delays of three minutes and delays easing on I-10 Eastbound between Exit 7A La Cienega Blvd and Exit 9 Crenshaw Blvd. Average speed 25 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-07-25T16:51:00.000-04:00,73.0,73.0,71.0,29.72,10.0,W,9.0,0.0,,Fair
C-28461860,0,34.084354,-118.260071,2022-02-24 00:08:00+00:00,2022-02-24 00:50:18+00:00,0.9100000262260436,1.0,2.0,Slow,Delays of two minutes on Glendale Blvd Westbound between CA-2 Exit 12 and CA-2 Glendale Blvd. Average speed ten mph.,Glendale Blvd,Los Angeles,Los Angeles,CA,US,90026-2416,US/Pacific,KCQT,2022-02-23T18:47:00.000-05:00,53.0,53.0,26.0,29.79,10.0,VAR,5.0,0.0,,Cloudy
C-19825345,0,34.075855,-118.276375,2022-08-22 14:51:00+00:00,2022-08-22 15:46:19+00:00,2.220000028610229,2.0,3.0,Slow,Delays of three minutes and delays easing on CA-2 Westbound between Scott Ave and US-101. Average speed ten mph.,US-101,Los Angeles,Los Angeles,CA,US,90026,US/Pacific,KCQT,2022-08-22T10:47:00.000-04:00,67.0,67.0,87.0,29.82,7.0,CALM,0.0,0.0,,Cloudy
C-13382909,2,34.109474,-118.261086,2022-02-27 19:33:00+00:00,2022-02-27 21:11:09+00:00,8.149999618530272,5.0,6.0,Fast,Delays of six minutes and delays increasing on I-5 Northbound between Exit 135C I-10 Exits 19A 19C and Exit 140 Glendale Blvd. Average speed 25 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90039,US/Pacific,KCQT,2022-02-27T14:47:00.000-05:00,69.0,69.0,11.0,30.04,10.0,CALM,0.0,0.0,,Fair
C-20267208,0,34.085316,-118.274796,2022-07-26 22:52:00+00:00,2022-07-26 23:34:38+00:00,1.7000000476837158,1.0,2.0,Moderate,Delays of two minutes on Sunset Blvd Eastbound in Silver Lake. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90026-2132,US/Pacific,KCQT,2022-07-26T18:47:00.000-04:00,74.0,74.0,64.0,29.72,10.0,VAR,6.0,0.0,,Fair
C-11453553,0,34.055061,-118.254562,2022-06-23 23:40:00+00:00,2022-06-24 01:03:50+00:00,1.3799999952316284,2.0,3.0,Slow,Delays of three minutes and delays easing on Figueroa St Northbound between Olympic Blvd and CA-110 Exits 22 22A 22B. Average speed ten mph.,W 3rd St,Los Angeles,Los Angeles,CA,US,90071,US/Pacific,KCQT,2022-06-23T19:47:00.000-04:00,77.0,77.0,46.0,29.63,10.0,VAR,3.0,0.0,,Fair
C-4032077,1,34.034779,-118.220032,2022-06-20 03:53:00+00:00,2022-06-20 04:44:10+00:00,1.7400000095367432,0.0,2.0,Moderate,Delays of two minutes and delays easing on I-5 Northbound between US-101 and I-10. Average speed 20 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-06-19T23:47:00.000-04:00,67.0,67.0,63.0,29.7,10.0,CALM,0.0,0.0,,Fair
C-32076340,2,33.979744000000004,-118.128883,2022-07-09 22:08:00+00:00,2022-07-09 23:12:31+00:00,8.0,2.0,12.0,Moderate,Severe delays of twelve minutes and delays easing on I-5 Southbound between Exit 132 Calzona St and Exit 126B Slauson Ave. Average speed 15 mph.,I-5,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-07-09T17:47:00.000-04:00,77.0,77.0,54.0,29.85,10.0,VAR,6.0,0.0,,Fair
C-17056032,0,33.943401,-118.399597,2022-05-04 17:59:00+00:00,2022-05-04 18:59:57+00:00,0.0,4.0,4.0,Slow,Delays of four minutes and delays easing on World Way Southbound in Westchester. Average speed five mph.,World Way,Los Angeles,Los Angeles,CA,US,90045-5817,US/Pacific,KLAX,2022-05-04T13:53:00.000-04:00,68.0,68.0,65.0,29.83,7.0,W,7.0,0.0,,Fair
C-25017372,0,34.098,-118.364853,2022-01-26 01:35:00+00:00,2022-01-26 02:16:08+00:00,0.6600000262260437,0.0,1.0,Slow,Delays of one minute on Sunset Blvd Eastbound between Sunset Blvd and Laurel Canyon Blvd. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90046-2402,US/Pacific,KBUR,2022-01-25T20:53:00.000-05:00,61.0,61.0,52.0,29.14,10.0,S,6.0,0.0,,Fair
C-8854446,2,34.070621,-118.263519,2022-02-17 19:08:00+00:00,2022-02-17 20:09:54+00:00,4.119999885559082,4.0,7.0,Moderate,Delays of seven minutes and delays easing on US-101 Westbound between San Bernardino Fwy and Exit 4B CA-2 Alvarado St. Average speed 15 mph.,Hollywood Fwy N,Los Angeles,Los Angeles,CA,US,90026,US/Pacific,KCQT,2022-02-17T13:47:00.000-05:00,65.0,65.0,21.0,30.06,10.0,CALM,0.0,0.0,,Fair
C-6191983,2,34.03167,-118.427788,2022-07-29 22:29:00+00:00,2022-07-29 23:10:23+00:00,3.829999923706055,2.0,5.0,Moderate,Delays of five minutes on I-10 Eastbound between Exit 1B 20th St and Exit 4 Overland Ave. Average speed 20 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90064,US/Pacific,KSMO,2022-07-29T18:51:00.000-04:00,74.0,74.0,64.0,29.68,10.0,WSW,9.0,0.0,,Fair
C-7489931,0,34.050869,-118.459091,2022-04-06 21:52:00+00:00,2022-04-06 22:45:30+00:00,3.1600000858306885,1.0,4.0,Moderate,Delays of four minutes and delays increasing on Wilshire Blvd Eastbound between Wilshire Blvd and San Vicente Blvd. Average speed 15 mph.,Wilshire Blvd,Los Angeles,Los Angeles,CA,US,90025-3912,US/Pacific,KSMO,2022-04-06T17:51:00.000-04:00,72.0,72.0,55.0,29.78,10.0,SW,9.0,0.0,,Fair
C-8124730,3,34.051388,-118.213898,2022-03-18 00:14:00+00:00,2022-03-18 00:57:52+00:00,26.53000068664551,18.0,64.0,Slow,Severe delays of 64 minutes on I-10 Eastbound between Exit 1B 20th St and Exits 19A 19C San Bernardino Fwy Exit 19. Average speed ten mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-03-17T19:47:00.000-04:00,71.0,71.0,28.0,29.79,10.0,WSW,3.0,0.0,,Fair
C-22743575,1,33.957458,-118.281067,2022-02-14 23:11:00+00:00,2022-02-14 23:52:01+00:00,3.2799999713897705,1.0,1.0,Fast,Delays of one minute on I-110 Southbound in Southeast Los Angeles. Average speed 35 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90003,US/Pacific,KHHR,2022-02-14T17:53:00.000-05:00,67.0,67.0,51.0,29.91,10.0,W,12.0,0.0,,Fair
C-14118604,0,33.942928,-118.404053,2022-06-08 06:55:00+00:00,2022-06-08 07:56:42+00:00,0.0,3.0,4.0,Slow,Delays of four minutes and delays increasing on World Way Southbound in Westchester. Average speed five mph.,World Way,Los Angeles,Los Angeles,CA,US,90045-5813,US/Pacific,KLAX,2022-06-08T02:53:00.000-04:00,64.0,64.0,87.0,29.74,10.0,VAR,3.0,0.0,,Mostly Cloudy
C-8526375,0,34.054649,-118.322975,2022-02-05 01:14:00+00:00,2022-02-05 02:20:55+00:00,0.75,1.0,2.0,Moderate,Delays of two minutes and delays easing on Olympic Blvd Eastbound in Olympic Park. Average speed ten mph.,W Olympic Blvd,Los Angeles,Los Angeles,CA,US,90019-1915,US/Pacific,KCQT,2022-02-04T19:57:00.000-05:00,64.0,64.0,24.0,30.06,10.0,W,5.0,0.0,,Fair
C-4055731,3,34.078072,-118.47068,2022-06-16 20:40:00+00:00,2022-06-16 21:57:26+00:00,17.799999237060547,8.0,15.0,Fast,Severe delays of 15 minutes and delays increasing on I-405 Northbound between Exits 44 45B 46 47 La Cienega Blvd and Exit 59 Sepulveda Blvd. Average speed 25 mph.,I-405 N,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-06-16T16:51:00.000-04:00,70.0,70.0,76.0,29.62,9.0,WSW,13.0,0.0,,Fair
C-7689867,2,34.03432100000001,-118.347626,2022-05-03 20:21:00+00:00,2022-05-03 21:17:37+00:00,4.010000228881837,4.0,4.0,Fast,Delays of four minutes and delays easing on I-10 Eastbound between National Blvd and Exit 9 Crenshaw Blvd. Average speed 20 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-05-03T15:51:00.000-04:00,64.0,64.0,70.0,29.75,10.0,WSW,10.0,0.0,,Mostly Cloudy
C-12316380,0,34.059361,-118.383049,2022-02-09 00:55:00+00:00,2022-02-09 01:36:02+00:00,1.1399999856948853,1.0,2.0,Moderate,Delays of two minutes on Olympic Blvd Eastbound in South Robertson. Average speed ten mph.,W Olympic Blvd,Los Angeles,Los Angeles,CA,US,90035-1911,US/Pacific,KSMO,2022-02-08T19:51:00.000-05:00,68.0,68.0,30.0,29.91,10.0,SW,5.0,0.0,,Fair
C-7455626,1,33.985229,-118.280716,2022-02-11 15:10:00+00:00,2022-02-11 15:56:57+00:00,5.039999961853027,2.0,2.0,Fast,Delays of two minutes and delays increasing on I-110 Southbound between CA-110 Exits 22 22A 22B and Exits 17 18A Florence Ave. Average speed 30 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90003,US/Pacific,KHHR,2022-02-11T09:53:00.000-05:00,56.0,56.0,55.0,29.95,10.0,CALM,0.0,0.0,,Fair
C-7723943,1,34.095417,-118.243958,2022-04-29 17:45:00+00:00,2022-04-29 18:27:50+00:00,3.3299999237060547,0.0,2.0,Fast,Delays of two minutes on I-5 Southbound between Exits 141A 141B Los Feliz Blvd and Exits 136A 136B 137A 137B CA-110 Exit 26A. Average speed 30 mph.,Golden State Fwy S,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-04-29T13:47:00.000-04:00,66.0,66.0,50.0,29.8,10.0,ESE,3.0,0.0,,Fair
C-22576766,1,34.098049,-118.36187,2022-08-18 22:47:00+00:00,2022-08-19 00:03:18+00:00,3.369999885559082,4.0,8.0,Slow,Delays of eight minutes and delays increasing on Sunset Blvd Eastbound in West Hollywood. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90046-3304,US/Pacific,KBUR,2022-08-18T18:53:00.000-04:00,89.0,89.0,29.0,29.03,10.0,S,10.0,0.0,,Fair
C-22651673,1,34.013259999999995,-118.172256,2022-06-30 18:33:00+00:00,2022-06-30 19:30:46+00:00,2.0699999332427983,2.0,2.0,Moderate,Delays of two minutes and delays easing on I-710 Northbound between Exit 17A Atlantic Blvd and I-5. Average speed 20 mph.,I-710,Los Angeles,Los Angeles,CA,US,90022,US/Pacific,KCQT,2022-06-30T14:47:00.000-04:00,84.0,84.0,44.0,29.8,9.0,CALM,0.0,0.0,,Fair
C-23588327,0,34.073112,-118.374107,2022-04-14 00:30:00+00:00,2022-04-14 01:11:50+00:00,0.8799999952316284,0.0,1.0,Slow,Delays of one minute on 3rd St Eastbound between Arnaz Dr and Orlando Ave. Average speed ten mph.,W 3rd St,Los Angeles,Los Angeles,CA,US,90048-4111,US/Pacific,KSMO,2022-04-13T20:51:00.000-04:00,63.0,63.0,48.0,29.87,10.0,WSW,9.0,0.0,,Fair
C-8882473,1,33.974872999999995,-118.124512,2022-02-16 22:06:00+00:00,2022-02-16 22:46:42+00:00,3.259999990463257,2.0,2.0,Fast,Delays of two minutes on I-5 Northbound between I-605 and Exit 128A Telegraph Rd. Average speed 25 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-02-16T16:47:00.000-05:00,63.0,63.0,45.0,29.76,10.0,CALM,0.0,0.0,,Fair
C-12179273,0,34.033211,-118.29155,2022-03-05 21:36:00+00:00,2022-03-05 22:30:42+00:00,1.9600000381469729,1.0,3.0,Slow,Delays of three minutes and delays easing on Vermont Ave Southbound between 11th St and Adams Blvd. Average speed ten mph.,S Vermont Ave,Los Angeles,Los Angeles,CA,US,90007-1608,US/Pacific,KCQT,2022-03-05T16:47:00.000-05:00,57.0,57.0,45.0,29.81,10.0,W,10.0,0.0,,Fair
C-22177876,1,34.024719,-118.276314,2022-02-22 16:30:00+00:00,2022-02-22 17:11:06+00:00,2.25,1.0,1.0,Moderate,Delays of one minute on I-110 Southbound between CA-110 Exits 22 22A 22B and Exit 20B Exposition Blvd. Average speed 30 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90007,US/Pacific,KCQT,2022-02-22T11:30:00.000-05:00,53.0,53.0,69.0,29.78,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-42567,1,34.097988,-118.36525,2022-03-16 23:55:00+00:00,2022-03-17 00:48:03+00:00,3.140000104904175,2.0,7.0,Slow,Delays of seven minutes and delays increasing on Sunset Blvd Eastbound between Arden Dr and Laurel Canyon Blvd. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90046-2402,US/Pacific,KBUR,2022-03-16T19:53:00.000-04:00,79.0,79.0,15.0,29.11,10.0,NNW,17.0,0.0,,Fair
C-23588438,0,34.04435,-118.327377,2022-04-14 00:34:00+00:00,2022-04-14 01:23:57+00:00,0.9399999976158142,0.0,2.0,Moderate,Delays of two minutes and delays increasing on Venice Blvd Eastbound between San Vicente Blvd and Bronson Ave. Average speed ten mph.,Venice Blvd,Los Angeles,Los Angeles,CA,US,90019-6049,US/Pacific,KCQT,2022-04-13T20:47:00.000-04:00,64.0,64.0,23.0,29.85,10.0,CALM,0.0,0.0,,Fair
C-66002,0,34.066624,-118.411057,2022-03-15 15:37:00+00:00,2022-03-15 16:38:37+00:00,1.0099999904632568,2.0,2.0,Moderate,Delays of two minutes and delays easing on CA-2 Santa Monica Blvd Westbound between Canon Dr and CA-2 Santa Monica Blvd. Average speed ten mph.,Santa Monica Blvd,Los Angeles,Los Angeles,CA,US,90024,US/Pacific,KSMO,2022-03-15T11:51:00.000-04:00,59.0,59.0,78.0,29.98,9.0,CALM,0.0,0.0,,Fair
C-5485630,1,33.987801,-118.371208,2022-01-29 01:16:00+00:00,2022-01-29 02:05:22+00:00,1.820000052452088,2.0,6.0,Slow,Delays of six minutes on Slauson Ave Eastbound between Slauson Ave and La Cienega Blvd. Average speed ten mph.,W Slauson Ave,Los Angeles,Los Angeles,CA,US,90056,US/Pacific,KLAX,2022-01-28T19:53:00.000-05:00,70.0,70.0,11.0,30.02,10.0,E,12.0,0.0,,Partly Cloudy
C-11986891,1,34.095142,-118.243355,2022-09-02 02:04:00+00:00,2022-09-02 03:14:34+00:00,3.1700000762939453,1.0,2.0,Fast,Delays of two minutes and delays easing on I-5 Northbound between Exits 136A 136B 137A 137B CA-110 Exit 26A and Exit 140A Fletcher Dr. Average speed 25 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-09-01T21:47:00.000-04:00,85.0,85.0,49.0,29.49,10.0,CALM,0.0,0.0,,Fair
C-182147,1,34.03810900000001,-118.439369,2022-08-12 16:33:00+00:00,2022-08-12 17:36:35+00:00,2.369999885559082,1.0,1.0,Fast,Delays of one minute and delays easing on I-405 Southbound between Exit 57A Sunset Blvd and Exit 53B I-10 Exits 3A 3B. Average speed 30 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90064,US/Pacific,KSMO,2022-08-12T12:51:00.000-04:00,74.0,74.0,64.0,29.77,10.0,SSW,6.0,0.0,,Fair
C-15293879,2,34.095131,-118.24334,2022-04-18 19:01:00+00:00,2022-04-18 19:42:50+00:00,6.099999904632568,6.0,7.0,Moderate,Delays of seven minutes on I-5 Northbound between I-10 and Exit 140A Fletcher Dr. Average speed 20 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-04-18T14:47:00.000-04:00,73.0,73.0,44.0,29.82,10.0,VAR,3.0,0.0,,Fair
C-7695780,1,34.058849,-118.253304,2022-05-03 13:15:00+00:00,2022-05-03 14:00:47+00:00,2.3399999141693115,4.0,4.0,Moderate,Delays of four minutes on CA-110 Westbound between Exits 24B 24C 24D Hill St and Exits 22 22A 22B I-10 Exits 10 11 12. Average speed 15 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-05-03T09:34:00.000-04:00,59.0,59.0,81.0,29.7,10.0,CALM,0.0,0.0,,Cloudy
C-6951716,1,34.089512,-118.25927,2022-03-01 16:15:00+00:00,2022-03-01 16:59:55+00:00,1.1100000143051147,3.0,3.0,Slow,Delays of three minutes on CA-2 Southbound between I-5 Exit 138 and CA-2 Glendale Blvd. Average speed ten mph.,CA-2 S,Los Angeles,Los Angeles,CA,US,90026,US/Pacific,KCQT,2022-03-01T10:47:00.000-05:00,60.0,60.0,32.0,29.87,10.0,CALM,0.0,0.0,,Fair
C-30737534,0,34.08374,-118.365913,2022-01-19 15:47:00+00:00,2022-01-19 16:42:50+00:00,2.309999942779541,2.0,2.0,Moderate,Delays of two minutes and delays increasing on Melrose Ave Westbound between Mansfield Ave and Crescent Heights Blvd. Average speed 15 mph.,N Crescent Heights Blvd,Los Angeles,Los Angeles,CA,US,90048-2209,US/Pacific,KSMO,2022-01-19T10:47:00.000-05:00,55.0,55.0,94.0,29.97,6.0,CALM,0.0,0.0,,Cloudy
C-13886671,2,34.052662,-118.225288,2022-01-24 14:21:00+00:00,2022-01-24 15:09:56+00:00,2.0999999046325684,5.0,6.0,Slow,Delays of six minutes and delays increasing on San Bernardino Fwy Westbound between Exit 19 I-10 Exits 19A 19C and US-101. Average speed ten mph.,San Bernardino Fwy W,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-01-24T08:52:00.000-05:00,47.0,47.0,54.0,29.87,10.0,CALM,0.0,0.0,,Fair
C-28539990,1,34.067402,-118.241402,2022-05-17 22:40:00+00:00,2022-05-17 23:38:45+00:00,1.9600000381469729,7.0,7.0,Slow,Delays of seven minutes on Academy Rd Southbound in Chinatown. Average speed five mph.,Stadium Way,Los Angeles,Los Angeles,CA,US,90012-1402,US/Pacific,KCQT,2022-05-17T18:47:00.000-04:00,67.0,67.0,63.0,29.75,10.0,W,8.0,0.0,,Fair
C-19007505,2,34.060757,-118.247047,2022-05-31 23:26:00+00:00,2022-06-01 00:26:40+00:00,2.299999952316284,3.0,5.0,Moderate,Delays of five minutes and delays increasing on US-101 Northbound between San Bernardino Fwy and Exit 4A Bellevue Ave. Average speed ten mph.,Santa Ana Fwy N,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-05-31T19:47:00.000-04:00,73.0,73.0,42.0,29.6,10.0,WSW,5.0,0.0,,Fair
C-12309260,1,34.012299,-118.172256,2022-02-09 20:06:00+00:00,2022-02-09 20:50:50+00:00,1.4199999570846558,1.0,1.0,Moderate,Delays of one minute on I-710 Northbound between Exits 17A 17B Atlantic Blvd and I-5. Average speed 20 mph.,I-710 N,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-02-09T14:47:00.000-05:00,82.0,82.0,11.0,29.85,10.0,CALM,0.0,0.0,,Fair
C-16193168,1,34.052662,-118.225288,2022-05-15 01:32:00+00:00,2022-05-15 02:28:59+00:00,0.6000000238418579,0.0,1.0,Slow,Delays of one minute and delays easing on San Bernardino Fwy Westbound between Exit 19 I-10 Exits 19A 19C and US-101. Average speed ten mph.,San Bernardino Fwy W,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-05-14T21:47:00.000-04:00,79.0,79.0,27.0,29.66,10.0,CALM,0.0,0.0,,Fair
C-16200341,0,33.933949,-118.39624,2022-05-13 23:50:00+00:00,2022-05-14 00:38:46+00:00,1.7200000286102295,2.0,2.0,Moderate,Delays of two minutes and delays increasing on CA-1 Pacific Coast Hwy Southbound between CA-1 Sepulveda Blvd and Imperial Hwy. Average speed 15 mph.,S Sepulveda Blvd,Los Angeles,Los Angeles,CA,US,90045-6318,US/Pacific,KLAX,2022-05-13T19:53:00.000-04:00,76.0,76.0,24.0,29.81,10.0,W,16.0,0.0,,Fair
C-18986425,1,34.069546,-118.469727,2022-06-02 20:46:00+00:00,2022-06-02 22:25:51+00:00,2.8399999141693115,6.0,8.0,Moderate,Delays of eight minutes and delays increasing on Sunset Blvd Eastbound between Burlingame Ave and Woodburn Dr. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90049-2050,US/Pacific,KSMO,2022-06-02T16:51:00.000-04:00,68.0,68.0,73.0,29.65,10.0,SW,9.0,0.0,,Fair
C-30744082,2,34.034439,-118.345207,2022-01-18 21:23:00+00:00,2022-01-18 22:36:56+00:00,5.840000152587893,2.0,5.0,Fast,Delays of five minutes and delays increasing on I-10 Eastbound between Exit 4 Overland Ave and Exit 9 Crenshaw Blvd. Average speed 25 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-01-18T16:51:00.000-05:00,61.0,61.0,75.0,29.86,10.0,SW,9.0,0.0,,Fair
C-19837602,1,34.015797,-118.281052,2022-08-20 22:27:00+00:00,2022-08-20 23:10:27+00:00,4.0399999618530265,1.0,4.0,Moderate,Delays of four minutes on I-110 Southbound between CA-110 Exits 22 22A 22B and Exit 20A Martin Luther King Jr Blvd. Average speed 20 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90037,US/Pacific,KCQT,2022-08-20T18:47:00.000-04:00,80.0,80.0,58.0,29.63,10.0,CALM,0.0,0.0,,Fair
C-2836896,1,33.97068,-118.280617,2022-04-08 19:24:00+00:00,2022-04-08 20:08:23+00:00,4.099999904632568,1.0,3.0,Fast,Delays of three minutes on I-110 Northbound in Southeast Los Angeles. Average speed 25 mph.,W 76th St,Los Angeles,Los Angeles,CA,US,90003-2024,US/Pacific,KHHR,2022-04-08T15:32:00.000-04:00,98.0,98.0,5.0,29.86,2.0,VAR,3.0,0.0,,Haze
C-13034865,2,34.037926,-118.278427,2022-08-04 19:18:00+00:00,2022-08-04 20:14:20+00:00,5.75,2.0,4.0,Fast,Delays of four minutes and delays increasing on I-10 Eastbound between Exit 8 La Brea Ave and Exit 14A 18th St. Average speed 25 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90015,US/Pacific,KCQT,2022-08-04T15:47:00.000-04:00,80.0,80.0,56.0,29.7,10.0,WSW,5.0,0.0,,Fair
C-24227804,1,34.009445,-118.159142,2022-07-21 13:58:00+00:00,2022-07-21 14:45:27+00:00,2.970000028610228,1.0,1.0,Fast,Delays of one minute and delays easing on I-5 Northbound between Exit 128A Telegraph Rd and Exit 130A Telegraph Rd. Average speed 30 mph.,I-5 S,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-07-21T09:47:00.000-04:00,65.0,65.0,84.0,29.76,10.0,CALM,0.0,0.0,,Fair
C-6951770,0,34.049629,-118.41133899999998,2022-03-01 16:47:00+00:00,2022-03-01 17:38:04+00:00,2.0,1.0,2.0,Moderate,Delays of two minutes and delays easing on Pico Blvd Westbound in Rancho Park. Average speed 15 mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90064-2342,US/Pacific,KSMO,2022-03-01T11:51:00.000-05:00,67.0,67.0,25.0,29.9,10.0,WSW,6.0,0.0,,Fair
C-9100372,3,34.08572,-118.475052,2022-04-25 14:21:00+00:00,2022-04-25 15:23:00+00:00,13.300000190734863,13.0,22.0,Moderate,Severe delays of 22 minutes and delays easing on I-405 Southbound between Exit 66 Haskell Ave and Exit 57 Church Ln. Average speed 15 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-04-25T09:51:00.000-04:00,60.0,60.0,44.0,29.79,10.0,ENE,5.0,0.0,,Fair
C-14103829,1,34.08186,-118.224083,2022-06-10 15:06:00+00:00,2022-06-10 15:56:31+00:00,4.960000038146973,2.0,4.0,Fast,Delays of four minutes and delays increasing on I-5 Southbound between Exit 140B Riverside Dr and Exit 135C I-10 Exits 19A 19C. Average speed 25 mph.,Golden State Fwy S,Los Angeles,Los Angeles,CA,US,90065,US/Pacific,KCQT,2022-06-10T10:47:00.000-04:00,68.0,68.0,81.0,29.67,4.0,CALM,0.0,0.0,,Haze
C-22175980,1,34.034237,-118.352768,2022-02-22 19:00:00+00:00,2022-02-22 19:41:01+00:00,1.940000057220459,1.0,1.0,Fast,Delays of one minute on I-10 Westbound between Exit 9 Crenshaw Blvd and Exit 7B Washington Blvd. Average speed 25 mph.,I-10 W,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-02-22T13:51:00.000-05:00,57.0,57.0,62.0,29.8,10.0,WSW,16.0,0.0,,Fair
C-9135902,1,34.071983,-118.23481,2022-04-21 17:00:00+00:00,2022-04-21 17:48:36+00:00,1.7699999809265137,2.0,2.0,Moderate,Delays of two minutes and delays easing on CA-110 Northbound between US-101 Exits 3 3A 3B and Exit 25 Solano Ave. Average speed 20 mph.,Arroyo Seco Pkwy,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-04-21T12:47:00.000-04:00,62.0,62.0,58.0,29.83,10.0,VAR,5.0,0.0,,Fair
C-22470686,1,34.066471,-118.241104,2022-09-03 03:07:00+00:00,2022-09-03 04:14:31+00:00,1.950000047683716,4.0,4.0,Moderate,Delays of four minutes and delays increasing on CA-110 Westbound between Exit 26B Figueroa St and Exit 24B Figueroa Ter. Average speed ten mph.,CA-110,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-09-02T22:47:00.000-04:00,81.0,81.0,47.0,29.54,10.0,CALM,0.0,0.0,,Fair
C-15287436,0,34.090801,-118.258659,2022-04-18 23:48:00+00:00,2022-04-19 00:30:50+00:00,1.149999976158142,1.0,2.0,Moderate,Delays of two minutes on CA-2 Eastbound between CA-2 Alvarado St and Glendale Blvd. Average speed ten mph.,Glendale Blvd,Los Angeles,Los Angeles,CA,US,90026-1762,US/Pacific,KCQT,2022-04-18T19:47:00.000-04:00,67.0,,54.0,29.77,10.0,,,0.0,,Fair
