ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-7415339,0,25.706369,-80.28711700000002,2022-01-04 20:18:00+00:00,2022-01-04 21:26:45+00:00,1.5499999523162842,0.0,3.0,Moderate,Delays of three minutes and delays easing on US-1 Dixie Hwy Southbound between US-1 Dixie Hwy and 70th St. Average speed ten mph.,S Dixie Hwy,South Miami,Miami-Dade,FL,US,33143-3602,US/Eastern,KMIA,2022-01-04T14:53:00.000-05:00,77.0,77.0,56.0,30.07,10.0,E,10.0,0.0,,Mostly Cloudy
C-7489126,0,25.883825,-80.16546600000002,2022-04-06 21:23:00+00:00,2022-04-06 22:17:17+00:00,1.7200000286102295,3.0,4.0,Moderate,Delays of four minutes and delays easing on US-1 Biscayne Blvd Northbound between 104th St and Sans Souci Blvd. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33181-3109,US/Eastern,KOPF,2022-04-06T16:53:00.000-04:00,89.0,89.0,61.0,29.88,10.0,S,15.0,0.0,,Fair
C-17573312,2,25.855965,-80.207932,2022-02-20 20:36:00+00:00,2022-02-20 21:29:59+00:00,3.75,3.0,3.0,Fast,Delays of three minutes and delays increasing on I-95 Northbound between Exits 4 4B FL-112-TOLL Airport Expy and Exits 8A 8B FL-932 103rd St. Average speed 25 mph.,I-95 N,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-02-20T15:53:00.000-05:00,75.0,75.0,66.0,30.2,10.0,ENE,13.0,0.0,,Cloudy
C-18976521,1,25.76236,-80.32064100000002,2022-06-07 12:58:00+00:00,2022-06-07 13:39:36+00:00,3.7100000381469727,0.0,2.0,Fast,Delays of two minutes on SR-826 Northbound in Flagami. Average speed 30 mph.,SW 8th St,Miami,Miami-Dade,FL,US,33144,US/Eastern,KMIA,2022-06-07T08:53:00.000-04:00,79.0,79.0,88.0,29.98,10.0,S,7.0,0.0,,Mostly Cloudy
C-30726419,0,25.813894,-80.12380999999998,2022-01-20 20:03:00+00:00,2022-01-20 20:45:00+00:00,0.4199999868869781,1.0,1.0,Slow,Delays of one minute on SR-A1A Southbound between FL-A1A Collins Ave and Indian Creek Dr. Average speed five mph.,42nd St,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-01-20T14:53:00.000-05:00,77.0,77.0,74.0,30.03,10.0,SE,13.0,0.0,,Mostly Cloudy
C-19810516,1,25.96344,-80.14954399999998,2022-08-23 11:19:00+00:00,2022-08-23 12:16:17+00:00,3.150000095367432,6.0,7.0,Slow,Delays of seven minutes and delays increasing on Ne 203rd St Eastbound between Ives Dairy Rd and 203rd St. Average speed ten mph.,NE 203rd St,Miami,Miami-Dade,FL,US,33180-1912,US/Eastern,KHWO,2022-08-23T06:53:00.000-04:00,81.0,81.0,85.0,29.92,10.0,CALM,0.0,0.0,,Fair
C-8117515,2,25.78977,-80.204697,2022-03-18 15:25:00+00:00,2022-03-18 16:31:49+00:00,7.690000057220459,7.0,8.0,Fast,Delays of eight minutes and delays increasing on I-95 Southbound between Exit 8A 95th St and Exits 1B 2A 2B 2C 3rd Ave. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-03-18T11:53:00.000-04:00,82.0,82.0,69.0,30.09,10.0,SSE,13.0,0.0,,Mostly Cloudy
C-7857353,1,25.9641,-80.16555799999998,2022-08-16 19:53:00+00:00,2022-08-16 21:32:21+00:00,1.8400000333786009,1.0,5.0,Slow,Delays of five minutes on Ne 203rd St Eastbound between 203rd St and Ives Dairy Rd. Average speed ten mph.,NE 205th St,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-08-16T15:53:00.000-04:00,83.0,83.0,65.0,29.93,10.0,WSW,15.0,0.0,,Thunder
C-33016016,2,25.750134,-80.209633,2022-05-24 20:44:00+00:00,2022-05-24 22:21:10+00:00,2.1199998855590816,4.0,5.0,Slow,Delays of five minutes and delays increasing on I-95 Southbound between Exits 1B 2A 2B 2C 3rd Ave and US-1 Dixie Hwy. Average speed ten mph.,I-95 S,Miami,Miami-Dade,FL,US,33129,US/Eastern,KMIA,2022-05-24T16:53:00.000-04:00,85.0,85.0,57.0,30.0,10.0,SE,12.0,0.0,,Partly Cloudy
C-1114275,0,25.761677,-80.191963,2022-02-02 22:40:00+00:00,2022-02-02 23:21:55+00:00,1.919999957084656,1.0,3.0,Moderate,Delays of three minutes on US-1 Brickell Ave Southbound between US-1 Biscayne Blvd and US-1 Brickell Ave. Average speed ten mph.,SE 13th St,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-02-02T17:53:00.000-05:00,73.0,73.0,66.0,30.08,10.0,E,15.0,0.0,,Partly Cloudy
C-5747243,2,25.789141,-80.203812,2022-08-26 18:39:00+00:00,2022-08-26 19:54:22+00:00,3.109999895095825,3.0,4.0,Moderate,Delays of four minutes and delays increasing on I-95 Northbound between Exits 1B 2A 2B 2C 3rd Ave and Exit 4A. Average speed 20 mph.,I-95,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-08-26T14:53:00.000-04:00,92.0,92.0,58.0,29.96,10.0,SE,12.0,0.0,,Mostly Cloudy
C-21944041,0,25.67345,-80.33515200000002,2022-08-25 12:40:00+00:00,2022-08-25 13:22:11+00:00,1.2400000095367432,1.0,2.0,Slow,Delays of two minutes on SR-973 Northbound in Green-Mar Acres. Average speed ten mph.,SW 104th St,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-08-25T08:53:00.000-04:00,87.0,87.0,72.0,30.0,10.0,SE,9.0,0.0,,Fair
C-20268443,1,25.925749,-80.211884,2022-07-26 22:25:00+00:00,2022-07-26 23:07:44+00:00,1.0700000524520874,0.0,2.0,Fast,Delays of two minutes on Florida's Tpke Southbound between 199th St and US-441 7th Ave. Average speed 15 mph.,NW 7th Ave,Miami,Miami-Dade,FL,US,33169-5811,US/Eastern,KHWO,2022-07-26T18:53:00.000-04:00,83.0,83.0,72.0,30.07,10.0,E,10.0,0.0,,Fair
C-22453820,2,25.854219,-80.208214,2022-09-06 11:36:00+00:00,2022-09-06 12:45:30+00:00,5.71999979019165,6.0,9.0,Moderate,Delays of nine minutes and delays easing on I-95 Southbound between 151st St and Exit 7 6th Ct. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-09-06T07:53:00.000-04:00,82.0,82.0,79.0,30.02,10.0,CALM,0.0,0.0,,Fair
C-21937646,1,25.78813,-80.1987,2022-08-25 19:04:00+00:00,2022-08-25 19:45:17+00:00,1.4099999666213991,2.0,2.0,Moderate,Delays of two minutes on I-395 Westbound between 13th St and Exits 1A 1B 2A I-95 Exits 2D 3A 3B. Average speed 15 mph.,I-395 W,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-08-25T14:53:00.000-04:00,92.0,92.0,59.0,30.01,10.0,SE,12.0,0.0,,Partly Cloudy
C-2940824,0,25.963131,-80.162071,2022-02-01 13:53:00+00:00,2022-02-01 14:34:49+00:00,1.4700000286102295,0.0,1.0,Moderate,Delays of one minute on Ne 203rd St Eastbound in Highland Lakes. Average speed 15 mph.,NE 203rd St,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-02-01T08:53:00.000-05:00,69.0,69.0,45.0,30.18,10.0,ESE,15.0,0.0,,Mostly Cloudy
C-22167751,1,25.742916,-80.229858,2022-02-22 23:00:00+00:00,2022-02-23 00:19:00+00:00,3.2699999809265137,3.0,5.0,Moderate,Delays of five minutes and delays increasing on US-1 Dixie Hwy Southbound between US-1 Brickell Ave and Kirk St. Average speed 15 mph.,SW 22nd Ave,Miami,Miami-Dade,FL,US,33133-2317,US/Eastern,KMIA,2022-02-22T17:53:00.000-05:00,77.0,77.0,74.0,30.18,10.0,E,8.0,0.0,,Partly Cloudy
C-22572887,2,25.755939,-80.320229,2022-08-18 10:37:00+00:00,2022-08-18 11:41:59+00:00,2.990000009536743,5.0,5.0,Moderate,Delays of five minutes and delays easing on SR-826 Northbound in Flagami. Average speed 15 mph.,Palmetto Expy N,Miami,Miami-Dade,FL,US,33144,US/Eastern,KMIA,2022-08-18T06:53:00.000-04:00,81.0,81.0,88.0,29.94,10.0,SW,3.0,0.0,,Fair
C-23569330,2,25.788546,-80.207397,2022-04-15 02:34:00+00:00,2022-04-15 03:21:46+00:00,3.4300000667572017,10.0,10.0,Slow,Severe delays of ten minutes and delays increasing on SR-836-TOLL Eastbound between FL-836-TOLL and I-95. Average speed ten mph.,SR-836-TOLL,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-04-14T22:48:00.000-04:00,79.0,79.0,83.0,30.03,10.0,E,7.0,0.0,,Mostly Cloudy
C-33025961,0,25.666059,-80.33489200000002,2022-05-23 21:13:00+00:00,2022-05-23 22:04:53+00:00,1.4700000286102295,1.0,3.0,Slow,Delays of three minutes and delays easing on SR-973 Southbound between FL-973 87th Ave and FL-990 112th St. Average speed ten mph.,SW 112th St,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-05-23T16:53:00.000-04:00,86.0,86.0,59.0,30.02,10.0,SE,14.0,0.0,,Fair
C-30947194,0,25.743773,-80.227501,2022-04-01 19:38:00+00:00,2022-04-01 20:53:20+00:00,1.7400000095367432,0.0,2.0,Moderate,Delays of two minutes and delays easing on US-1 Dixie Hwy Southbound between I-95 and 22nd Ave. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33133-2423,US/Eastern,KMIA,2022-04-01T15:53:00.000-04:00,86.0,86.0,65.0,29.95,10.0,SSE,14.0,0.0,,Mostly Cloudy
C-6938556,0,25.813,-80.122292,2022-03-02 15:04:00+00:00,2022-03-02 15:58:43+00:00,1.5900000333786009,0.0,2.0,Slow,Delays of two minutes on 41st St Eastbound between FL-907 Alton Rd and Arthur Godfrey Rd. Average speed ten mph.,Arthur Godfrey Rd,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-03-02T10:08:00.000-05:00,71.0,71.0,73.0,30.12,10.0,VAR,3.0,0.0,,Cloudy
C-12148548,1,25.63994,-80.45156899999998,2022-03-08 12:28:00+00:00,2022-03-08 13:52:31+00:00,2.619999885559082,4.0,5.0,Slow,Delays of five minutes on Sw 157th Ave Northbound between 157th Ave and 136th St. Average speed ten mph.,SW 157th Ave,Miami,Miami-Dade,FL,US,33196,US/Eastern,KTMB,2022-03-08T07:53:00.000-05:00,78.0,78.0,79.0,30.07,10.0,SE,9.0,0.0,,Fair
C-14130748,2,25.916651,-80.21021999999998,2022-06-07 18:45:00+00:00,2022-06-07 20:16:56+00:00,7.949999809265138,7.0,7.0,Fast,Delays of seven minutes and delays increasing on I-95 Express Ln Northbound in Biscayne Gardens. Average speed 25 mph.,I-95 N,Miami,Miami-Dade,FL,US,33169,US/Eastern,KHWO,,,,,,,,,,,
C-13393443,0,25.787359,-80.13050799999998,2022-02-26 00:32:00+00:00,2022-02-26 01:54:29+00:00,1.4600000381469729,0.0,3.0,Slow,Delays of three minutes and delays increasing on Collins Ave Northbound between FL-A1A 5th St and FL-A1A Collins Ave. Average speed five mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33139,US/Eastern,KMIA,2022-02-25T19:53:00.000-05:00,76.0,76.0,69.0,30.2,10.0,NNE,5.0,0.0,,Mostly Cloudy
C-8131036,1,25.92617000000001,-80.153061,2022-03-17 19:44:00+00:00,2022-03-17 21:08:10+00:00,1.4500000476837158,3.0,5.0,Slow,Delays of five minutes and delays easing on SR-826 Westbound in North Miami Beach. Average speed ten mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33160-3902,US/Eastern,KHWO,2022-03-17T15:53:00.000-04:00,80.0,80.0,69.0,29.99,10.0,S,8.0,0.0,,Fair
C-7445074,0,25.79636,-80.139847,2022-02-11 23:28:00+00:00,2022-02-12 00:08:56+00:00,1.5299999713897705,0.0,2.0,Moderate,Delays of two minutes on SR-907 Northbound in Miami Beach. Average speed 15 mph.,Michigan Ave,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-02-11T18:53:00.000-05:00,73.0,73.0,84.0,30.01,10.0,ESE,8.0,0.04,,Cloudy
C-8122280,1,25.925959,-80.152946,2022-03-18 12:54:00+00:00,2022-03-18 13:36:43+00:00,0.8700000047683716,1.0,1.0,Slow,Delays of one minute on SR-826 Northbound in North Miami Beach. Average speed ten mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33160,US/Eastern,KHWO,2022-03-18T08:53:00.000-04:00,75.0,75.0,87.0,30.07,10.0,E,5.0,0.0,,Fair
C-7443277,0,25.748091,-80.323647,2022-02-11 23:13:00+00:00,2022-02-11 23:53:42+00:00,1.7100000381469729,1.0,2.0,Slow,Delays of two minutes on Sw 24th St Westbound in Coral Way Village. Average speed ten mph.,Coral Way,Miami,Miami-Dade,FL,US,33155,US/Eastern,KMIA,2022-02-11T17:53:00.000-05:00,74.0,74.0,79.0,30.02,10.0,E,8.0,0.01,,Light Rain
C-7451053,0,25.783751,-80.23940999999998,2022-02-11 20:35:00+00:00,2022-02-11 21:15:48+00:00,1.4900000095367432,1.0,4.0,Slow,Delays of four minutes on SR-9 Northbound between FL-9 27th Ave and FL-836-TOLL. Average speed ten mph.,NW 27th St,Miami,Miami-Dade,FL,US,33125,US/Eastern,KMIA,2022-02-11T15:53:00.000-05:00,76.0,76.0,71.0,30.0,10.0,E,6.0,0.0,,Cloudy
C-30942193,0,25.811653,-80.189369,2022-04-01 18:31:00+00:00,2022-04-01 19:43:50+00:00,1.1399999856948853,0.0,2.0,Slow,Delays of two minutes on US-1 Biscayne Blvd Northbound between 26th St and US-1 Biscayne Blvd. Average speed ten mph.,NE 37th St,Miami,Miami-Dade,FL,US,33137-3757,US/Eastern,KMIA,2022-04-01T14:53:00.000-04:00,86.0,86.0,65.0,29.97,10.0,SSE,14.0,0.0,,Mostly Cloudy
C-23741871,1,25.957111,-80.173103,2022-09-08 12:17:00+00:00,2022-09-08 13:50:23+00:00,2.759999990463257,0.0,2.0,Fast,Delays of two minutes and delays easing on I-95 Southbound in Ives Estates. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-09-08T07:53:00.000-04:00,80.0,80.0,87.0,29.82,10.0,CALM,0.0,0.0,,Fair
C-10246926,0,25.844439,-80.121498,2022-01-13 20:30:00+00:00,2022-01-13 21:11:57+00:00,1.3200000524520874,0.0,2.0,Slow,Delays of two minutes on SR-A1A Southbound between FL-934 71st St and 63rd St. Average speed ten mph.,W 63rd St,Miami Beach,Miami-Dade,FL,US,33141,US/Eastern,KOPF,2022-01-13T15:53:00.000-05:00,76.0,76.0,48.0,29.88,10.0,WNW,8.0,0.0,,Fair
C-28433364,0,25.844681,-80.12059,2022-02-24 22:42:00+00:00,2022-02-24 23:23:48+00:00,1.0900000333786009,1.0,2.0,Slow,Delays of two minutes on SR-907 Northbound between FL-907 Alton Rd and 63rd St. Average speed ten mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33141-4622,US/Eastern,KOPF,2022-02-24T17:53:00.000-05:00,76.0,76.0,69.0,30.16,10.0,ESE,12.0,0.0,,Fair
C-18591642,1,25.706369,-80.286926,2022-03-03 13:06:00+00:00,2022-03-03 14:04:51+00:00,3.299999952316284,4.0,8.0,Slow,Delays of eight minutes and delays increasing on US-1 Dixie Hwy Northbound between 72nd Ave and US-1 Dixie Hwy. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33143,US/Eastern,KMIA,2022-03-03T07:53:00.000-05:00,73.0,73.0,73.0,30.15,10.0,CALM,0.0,0.0,,Fair
C-7455293,1,25.81325,-80.123878,2022-02-11 14:52:00+00:00,2022-02-11 15:33:47+00:00,6.429999828338622,5.0,14.0,Slow,Severe delays of 14 minutes on I-195 Eastbound between Exit 2B 36th St and 41st St. Average speed ten mph.,Indian Creek Dr,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-02-11T09:53:00.000-05:00,77.0,77.0,66.0,30.07,10.0,E,12.0,0.0,,Partly Cloudy
C-31047927,2,25.788532,-80.20752,2022-03-11 18:16:00+00:00,2022-03-11 19:14:49+00:00,3.670000076293945,4.0,6.0,Moderate,Delays of six minutes and delays increasing on SR-836-TOLL Eastbound between FL-836-TOLL and I-95. Average speed 15 mph.,Dolphin Expy E,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-03-11T12:53:00.000-05:00,83.0,83.0,69.0,30.01,10.0,SSE,13.0,0.0,,Partly Cloudy
C-31047484,0,25.847862,-80.184624,2022-03-11 18:50:00+00:00,2022-03-11 19:53:04+00:00,1.7799999713897705,2.0,4.0,Moderate,Delays of four minutes and delays increasing on US-1 Biscayne Blvd Northbound between 60th St and FL-934 79th St. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33138-4718,US/Eastern,KOPF,2022-03-11T13:53:00.000-05:00,85.0,85.0,61.0,29.98,10.0,S,18.0,0.0,,Fair
C-13406067,0,25.772631,-80.189049,2022-02-25 17:39:00+00:00,2022-02-25 18:19:47+00:00,0.9300000071525574,1.0,1.0,Slow,Delays of one minute on US-1 2nd Ave Southbound between 6th St and 2nd St. Average speed ten mph.,SE 2nd St,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-02-25T12:53:00.000-05:00,80.0,80.0,56.0,30.21,10.0,E,14.0,0.0,,Partly Cloudy
C-8886239,1,25.81325,-80.123878,2022-02-16 15:51:00+00:00,2022-02-16 16:53:49+00:00,1.950000047683716,2.0,5.0,Slow,Delays of five minutes and delays easing on 41st St Eastbound between FL-907 Alton Rd and FL-A1A Collins Ave. Average speed ten mph.,Indian Creek Dr,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-02-16T10:53:00.000-05:00,78.0,78.0,62.0,30.34,10.0,E,25.0,0.0,,Mostly Cloudy / Windy
C-30725203,0,25.928699,-80.187248,2022-01-20 20:34:00+00:00,2022-01-20 21:18:51+00:00,2.2699999809265137,1.0,4.0,Slow,Delays of four minutes on SR-826 Westbound between FL-826 163rd St and FL-826 167th St. Average speed ten mph.,NE 167th St,Miami,Miami-Dade,FL,US,33162-2402,US/Eastern,KHWO,2022-01-20T15:53:00.000-05:00,75.0,75.0,79.0,30.04,10.0,SE,6.0,0.01,,Cloudy
C-17574041,1,25.926029,-80.155472,2022-02-20 18:56:00+00:00,2022-02-20 20:05:53+00:00,1.100000023841858,2.0,2.0,Slow,Delays of two minutes and delays increasing on SR-826 Northbound in North Miami Beach. Average speed ten mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33160-3702,US/Eastern,KHWO,2022-02-20T13:53:00.000-05:00,75.0,75.0,66.0,30.22,10.0,ENE,17.0,0.0,,Cloudy
C-17054564,1,25.925489,-80.175392,2022-05-04 20:52:00+00:00,2022-05-04 22:16:52+00:00,1.7599999904632568,4.0,6.0,Slow,Delays of six minutes and delays increasing on SR-826 Westbound in North Miami Beach. Average speed ten mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33162-4634,US/Eastern,KHWO,2022-05-04T16:53:00.000-04:00,81.0,81.0,79.0,29.99,10.0,E,10.0,0.11,,Partly Cloudy
C-25001550,1,25.760653,-80.320938,2022-01-27 14:01:00+00:00,2022-01-27 14:42:00+00:00,4.110000133514403,0.0,2.0,Fast,Delays of two minutes on SR-826 Northbound in Flagami. Average speed 35 mph.,Palmetto Expy N,Miami,Miami-Dade,FL,US,33144,US/Eastern,KMIA,2022-01-27T08:53:00.000-05:00,67.0,67.0,97.0,30.06,7.0,NNW,3.0,0.0,,Cloudy
C-25034184,1,25.68692,-80.38459,2022-01-24 21:47:00+00:00,2022-01-24 22:53:49+00:00,2.7100000381469727,10.0,11.0,Slow,Severe delays of eleven minutes and delays easing on Sw 117th Ave Southbound between 117th Ave and FL-94 88th St. Average speed five mph.,SW 117th Ave,Miami,Miami-Dade,FL,US,33183,US/Eastern,KTMB,2022-01-24T16:53:00.000-05:00,64.0,64.0,37.0,29.97,10.0,VAR,5.0,0.0,,Fair
C-17040623,2,25.9139,-80.210091,2022-05-05 19:14:00+00:00,2022-05-05 21:01:16+00:00,9.93000030517578,6.0,8.0,Fast,Delays of eight minutes and delays easing on I-95 Express Ln Northbound in Biscayne Gardens. Average speed 25 mph.,I-95 S,Miami,Miami-Dade,FL,US,33169,US/Eastern,KHWO,2022-05-05T14:53:00.000-04:00,87.0,87.0,55.0,29.99,10.0,ESE,10.0,0.0,,Fair
C-22581419,2,25.945477,-80.14768199999997,2022-08-18 19:06:00+00:00,2022-08-18 20:30:20+00:00,4.360000133514403,14.0,17.0,Slow,Severe delays of 17 minutes and delays increasing on US-1 Biscayne Blvd Southbound between Old Federal Hwy and 183rd St. Average speed five mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-08-18T14:53:00.000-04:00,90.0,90.0,63.0,29.95,10.0,E,14.0,0.0,,Mostly Cloudy
C-10259361,0,25.949572,-80.14658399999998,2022-01-11 22:50:00+00:00,2022-01-11 23:32:52+00:00,1.3799999952316284,1.0,2.0,Moderate,Delays of two minutes on US-1 Biscayne Blvd Northbound in Ojus. Average speed 15 mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33180-2838,US/Eastern,KHWO,2022-01-11T17:53:00.000-05:00,67.0,67.0,90.0,30.18,10.0,NNE,8.0,0.0,,Light Rain
C-17044580,1,25.687361,-80.351738,2022-05-05 19:20:00+00:00,2022-05-05 20:14:57+00:00,1.1100000143051147,4.0,5.0,Slow,Delays of five minutes and delays easing on SR-94 Southbound between FL-94 88th St and FL-874-TOLL. Average speed five mph.,N Kendall Dr,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-05-05T14:53:00.000-04:00,88.0,88.0,61.0,29.98,10.0,ESE,12.0,0.0,,Mostly Cloudy
C-18560258,0,25.86779,-80.175972,2022-03-05 16:53:00+00:00,2022-03-05 17:35:26+00:00,0.6899999976158142,1.0,1.0,Moderate,Delays of one minute on US-1 Biscayne Blvd Northbound in Biscayne Park. Average speed ten mph.,Biscayne Blvd,Miami Shores,Miami-Dade,FL,US,33138-2644,US/Eastern,KOPF,2022-03-05T11:53:00.000-05:00,82.0,82.0,54.0,30.26,10.0,E,22.0,0.0,,Mostly Cloudy / Windy
C-28442011,0,25.762287,-80.19180300000002,2022-02-24 16:13:00+00:00,2022-02-24 17:09:51+00:00,0.9200000166893004,2.0,2.0,Slow,Delays of two minutes on US-1 Brickell Ave Southbound between US-1 2nd Ave Biscayne Boulevard Way and FL-972 13th St. Average speed five mph.,Brickell Ave,Miami,Miami-Dade,FL,US,33131-3158,US/Eastern,KMIA,2022-02-24T10:58:00.000-05:00,82.0,82.0,60.0,30.22,10.0,ESE,15.0,0.0,,Mostly Cloudy
C-10248485,0,25.812424,-80.12312299999998,2022-01-13 15:09:00+00:00,2022-01-13 16:04:43+00:00,2.700000047683716,1.0,4.0,Slow,Delays of four minutes and delays increasing on Collins Ave Northbound in Oceanfront. Average speed ten mph.,40th St,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-01-13T09:53:00.000-05:00,69.0,69.0,78.0,30.01,10.0,VAR,3.0,0.01,,Mostly Cloudy
C-6947205,0,25.644438,-80.333969,2022-03-01 20:43:00+00:00,2022-03-01 21:34:46+00:00,2.0299999713897705,0.0,2.0,Moderate,Delays of two minutes and delays increasing on US-1 Dixie Hwy Southbound between US-1 Dixie Hwy and 136th St. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-03-01T15:53:00.000-05:00,81.0,81.0,44.0,29.96,10.0,N,8.0,0.0,,Fair
C-25019843,1,25.87702,-80.388161,2022-01-25 22:07:00+00:00,2022-01-25 22:51:54+00:00,3.1800000667572017,2.0,2.0,Fast,Delays of two minutes on SR-821 Northbound in Pennsuco. Average speed 25 mph.,Florida's Tpke N,Miami,Miami-Dade,FL,US,33178,US/Eastern,KMIA,2022-01-25T16:53:00.000-05:00,72.0,72.0,64.0,29.99,10.0,E,9.0,0.0,,Mostly Cloudy
C-28532655,2,25.876511,-80.209122,2022-05-18 20:42:00+00:00,2022-05-18 21:44:47+00:00,3.7899999618530273,3.0,3.0,Fast,Delays of three minutes and delays increasing on I-95 Southbound between I-95 Express Ln and Exits 8A 8B FL-932 103rd St. Average speed 25 mph.,I-95 S,Miami,Miami-Dade,FL,US,33168,US/Eastern,KOPF,2022-05-18T16:53:00.000-04:00,87.0,87.0,55.0,29.97,10.0,ESE,13.0,0.0,,Fair
C-26041728,1,25.705887,-80.260857,2022-02-02 21:01:00+00:00,2022-02-02 21:53:02+00:00,2.740000009536743,4.0,6.0,Slow,Delays of six minutes and delays increasing on Sw 42nd Ave Southbound between FL-953 42nd Ave and Sunset Rd. Average speed ten mph.,SW 42nd Ave,Miami,Miami-Dade,FL,US,33146,US/Eastern,KMIA,2022-02-02T15:53:00.000-05:00,76.0,76.0,60.0,30.08,10.0,ESE,17.0,0.0,,Partly Cloudy
C-2844063,0,25.701031,-80.366325,2022-04-07 11:28:00+00:00,2022-04-07 12:23:22+00:00,1.1399999856948853,1.0,2.0,Slow,Delays of two minutes on SR-986 Eastbound between FL-986 72nd St and FL-985 107th Ave. Average speed ten mph.,SW 72nd St,Miami,Miami-Dade,FL,US,33173,US/Eastern,KTMB,2022-04-07T07:53:00.000-04:00,78.0,78.0,87.0,29.9,10.0,S,6.0,0.0,,Fair
C-2941613,1,25.81064,-80.18969,2022-02-01 13:09:00+00:00,2022-02-01 13:58:44+00:00,1.0800000429153442,0.0,1.0,Slow,Delays of one minute on 36th St Southbound between US-27 36th St and US-1 Biscayne Blvd. Average speed ten mph.,NE 36th St,Miami,Miami-Dade,FL,US,33137,US/Eastern,KMIA,2022-02-01T07:53:00.000-05:00,64.0,64.0,58.0,30.15,10.0,ENE,3.0,0.0,,Partly Cloudy
C-22642827,2,25.836266,-80.32223499999998,2022-07-01 11:50:00+00:00,2022-07-01 13:02:07+00:00,6.53000020980835,4.0,6.0,Moderate,Delays of six minutes and delays increasing on SR-826 Southbound in Doral. Average speed 20 mph.,NW 77th Ct,Miami,Miami-Dade,FL,US,33166-2714,US/Eastern,KMIA,2022-07-01T07:53:00.000-04:00,84.0,84.0,74.0,30.06,10.0,ESE,10.0,0.0,,Partly Cloudy
C-25008408,0,25.92618,-80.156441,2022-01-26 21:49:00+00:00,2022-01-26 22:33:54+00:00,1.2599999904632568,1.0,2.0,Slow,Delays of two minutes on SR-826 Westbound in North Miami Beach. Average speed ten mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33162-4925,US/Eastern,KHWO,2022-01-26T16:53:00.000-05:00,76.0,76.0,79.0,29.97,10.0,N,10.0,0.0,,Cloudy
