ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-22727560,1,41.775669,-87.628716,2022-02-16 00:05:00+00:00,2022-02-16 01:01:41+00:00,2.690000057220459,2.0,4.0,Moderate,Delays of four minutes and delays increasing on I-94 Dan Ryan Expy Eastbound between I-90 Dan Ryan Expy and Exits 59C 60A 60C 61A Lafayette Ave. Average speed 15 mph.,I-94 E,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-02-15T18:53:00.000-05:00,36.0,26.0,55.0,29.46,10.0,SE,16.0,0.0,,Mostly Cloudy
C-18506658,0,41.808552,-87.671089,2022-02-17 23:01:00+00:00,2022-02-18 00:18:10+00:00,0.6200000047683716,1.0,1.0,Slow,Delays of one minute and delays easing on 47th St Eastbound between 47th St and Honore St. Average speed five mph.,W 47th St,Chicago,Cook,IL,US,60609-3844,US/Central,KMDW,2022-02-17T18:00:00.000-05:00,23.0,8.0,85.0,29.24,0.25,NNW,21.0,0.01,,Snow / Windy
C-4023216,3,41.87558,-87.63717700000002,2022-06-21 13:05:00+00:00,2022-06-21 14:31:33+00:00,17.190000534057614,0.0,19.0,Moderate,Severe delays of 19 minutes and delays increasing on I-290 Eastbound between Exit 19A Bataan Dr and Ida B Wells Dr. Average speed 20 mph.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-06-21T08:53:00.000-04:00,81.0,81.0,52.0,29.43,10.0,WSW,13.0,0.0,,Fair
C-19009039,1,41.775208,-87.62818100000001,2022-05-31 23:16:00+00:00,2022-05-31 23:58:08+00:00,4.019999980926514,0.0,4.0,Moderate,Delays of four minutes on I-94 Dan Ryan Expy Eastbound between I-90 Dan Ryan Expy and Exits 59C 60A 60C 61A Lafayette Ave. Average speed 20 mph.,Dan Ryan Expy E,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-05-31T18:53:00.000-04:00,88.0,88.0,49.0,29.19,10.0,SW,12.0,0.0,,Mostly Cloudy
C-2940915,2,41.873798,-87.72048199999998,2022-02-01 12:53:00+00:00,2022-02-01 13:40:07+00:00,3.7200000286102295,3.0,3.0,Fast,Delays of three minutes and delays increasing on I-290 Eisenhower Expy Eastbound between Exit 23B Flournoy St and Harrison St. Average speed 25 mph.,S Independence Blvd,Chicago,Cook,IL,US,60624,US/Central,KMDW,2022-02-01T07:53:00.000-05:00,38.0,30.0,60.0,29.2,10.0,S,13.0,0.0,,Mostly Cloudy
C-13033509,2,41.914719,-87.667465,2022-08-05 01:00:00+00:00,2022-08-05 01:54:55+00:00,2.690000057220459,12.0,13.0,Slow,Severe delays of 13 minutes and delays easing on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and I-90 Kennedy Expy. Average speed five mph.,I-90 W,Chicago,Cook,IL,US,60622,US/Central,KMDW,2022-08-04T20:53:00.000-04:00,77.0,77.0,69.0,29.34,10.0,NE,10.0,0.0,,Mostly Cloudy
C-8848651,2,41.953041,-87.777725,2022-02-17 21:52:00+00:00,2022-02-17 22:40:29+00:00,9.289999961853027,12.0,23.0,Slow,Severe delays of 23 minutes and delays increasing on IL-19 Irving Park Rd Westbound between Janssen Ave and IL-19 Irving Park Rd. Average speed ten mph.,W Irving Park Rd,Chicago,Cook,IL,US,60634-2521,US/Central,KORD,2022-02-17T16:51:00.000-05:00,22.0,6.0,82.0,29.16,0.5,N,22.0,0.01,,Snow / Windy
C-5740285,1,41.914192,-87.666954,2022-08-27 14:50:00+00:00,2022-08-27 15:32:36+00:00,2.4300000667572017,1.0,1.0,Fast,Delays of one minute on I-94 Westbound in Bucktown. Average speed 25 mph.,I-90 W,Chicago,Cook,IL,US,60622,US/Central,KMDW,2022-08-27T10:53:00.000-04:00,75.0,75.0,53.0,29.41,10.0,CALM,0.0,0.0,,Fair
C-8122512,2,41.970596,-87.761208,2022-03-18 11:45:00+00:00,2022-03-18 12:51:08+00:00,5.190000057220459,5.0,5.0,Moderate,Delays of five minutes and delays increasing on I-90 Kennedy Expy Eastbound between Seminole St and Exit 84 Lawrence Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60630,US/Central,KORD,2022-03-18T07:51:00.000-04:00,41.0,32.0,79.0,29.17,10.0,NNE,20.0,0.0,,Cloudy
C-1531021,1,41.845531,-87.648071,2022-08-31 21:01:00+00:00,2022-08-31 21:46:41+00:00,1.5700000524520874,1.0,1.0,Fast,Delays of one minute on I-55 Stevenson Expy Northbound between Exit 290 Damen Ave and I-55 Stevenson Expy. Average speed 20 mph.,Stevenson Expy N,Chicago,Cook,IL,US,60608,US/Central,KMDW,2022-08-31T16:53:00.000-04:00,86.0,86.0,38.0,29.32,10.0,W,13.0,0.0,,Fair
C-22180348,1,41.862728,-87.644318,2022-02-22 15:21:00+00:00,2022-02-22 16:02:09+00:00,1.850000023841858,0.0,2.0,Moderate,Delays of two minutes on I-94 Westbound between I-90 Dan Ryan Express Lane and I-90 Kennedy Expy. Average speed 15 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-02-22T09:53:00.000-05:00,37.0,30.0,93.0,29.07,3.0,N,10.0,0.03,,Light Rain
C-11458948,1,41.982231,-87.804436,2022-06-23 17:05:00+00:00,2022-06-23 17:48:55+00:00,2.0899999141693115,1.0,1.0,Fast,Delays of one minute on I-90 Kennedy Expy Eastbound between I-190 and Gregory St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-06-23T12:51:00.000-04:00,81.0,81.0,35.0,29.33,10.0,ESE,6.0,0.0,,Fair
C-7459258,2,41.871647,-87.75733199999998,2022-02-11 00:28:00+00:00,2022-02-11 01:09:35+00:00,7.710000038146973,6.0,15.0,Moderate,Severe delays of 15 minutes on I-290 Eisenhower Expy Westbound between Exit 28B Van Buren St and Exit 23B Flournoy St. Average speed 15 mph.,Chicago-Kansas City Expressway W,Chicago,Cook,IL,US,60644,US/Central,KMDW,2022-02-10T19:53:00.000-05:00,29.0,18.0,69.0,29.17,10.0,SW,14.0,0.0,,Cloudy
C-8534644,2,41.647205,-87.579018,2022-02-04 21:11:00+00:00,2022-02-04 22:02:04+00:00,5.130000114440918,16.0,17.0,Slow,Severe delays of 17 minutes and delays increasing on I-94 Bishop Ford Fwy Eastbound between Exits 66A 66B 115th St and Exits 70A 70B Dolton Ave. Average speed ten mph.,Bishop Ford Fwy E,Chicago,Cook,IL,US,60633,US/Central,KGYY,2022-02-04T15:45:00.000-05:00,25.0,19.0,54.0,29.64,10.0,WSW,5.0,0.0,,Partly Cloudy
C-20276807,2,41.88251500000001,-87.646004,2022-07-25 22:13:00+00:00,2022-07-25 22:56:32+00:00,1.3400000333786009,0.0,3.0,Slow,Delays of three minutes on I-90 Kennedy Expy Eastbound between I-90 Kennedy Expy and Exit 51E Monroe St. Average speed ten mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-07-25T17:53:00.000-04:00,76.0,76.0,54.0,29.36,10.0,E,8.0,0.0,,Mostly Cloudy
C-14101721,2,41.714531,-87.64314300000002,2022-06-10 04:10:00+00:00,2022-06-10 06:01:49+00:00,2.740000009536743,4.0,4.0,Moderate,Delays of four minutes and delays increasing on I-57 Northbound between Exit 355 111th St and Exit 357 99th St. Average speed 15 mph.,S Halsted St,Chicago,Cook,IL,US,60643,US/Central,KMDW,2022-06-09T23:53:00.000-04:00,69.0,69.0,49.0,29.29,10.0,CALM,0.0,0.0,,Fair
C-6185210,1,41.827965,-87.70914499999998,2022-07-30 17:21:00+00:00,2022-07-30 18:44:00+00:00,2.75,0.0,2.0,Fast,Delays of two minutes and delays easing on I-55 Stevenson Expy Southbound between Exit 290 Damen Ave and Exit 287 Pulaski Rd. Average speed 25 mph.,Adlai E Stevenson Expy S,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-07-30T12:53:00.000-04:00,82.0,82.0,38.0,29.52,10.0,VAR,3.0,0.0,,Partly Cloudy
C-32067299,2,41.713188,-87.61395300000002,2022-07-11 21:17:00+00:00,2022-07-11 22:00:17+00:00,8.130000114440918,1.0,5.0,Fast,Delays of five minutes on I-94 Bishop Ford Fwy Eastbound between I-90 Dan Ryan Expy and Exit 65 Stony Island Ext. Average speed 30 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-07-11T16:53:00.000-04:00,85.0,85.0,59.0,29.1,10.0,SW,13.0,0.0,,Mostly Cloudy
C-22651533,2,41.9333,-87.69757800000002,2022-06-30 18:31:00+00:00,2022-06-30 19:45:45+00:00,4.940000057220459,6.0,6.0,Moderate,Delays of six minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-06-30T14:51:00.000-04:00,90.0,90.0,34.0,29.25,10.0,SW,14.0,0.0,,Partly Cloudy
C-13888660,0,41.869911,-87.67983199999998,2022-01-24 12:58:00+00:00,2022-01-24 14:25:10+00:00,1.9800000190734863,2.0,4.0,Slow,Delays of four minutes and delays increasing on Ogden Ave Westbound between Warren Blvd and Taylor St. Average speed ten mph.,W Ogden Ave,Chicago,Cook,IL,US,60612-4219,US/Central,KMDW,2022-01-24T07:53:00.000-05:00,21.0,12.0,81.0,28.98,1.0,S,7.0,0.02,,Light Snow
C-14123033,0,41.946743,-87.708984,2022-06-08 20:56:00+00:00,2022-06-08 21:38:58+00:00,0.8700000047683716,1.0,2.0,Slow,Delays of two minutes on Elston Ave Eastbound between Drake Ave and Sawyer Ave. Average speed five mph.,N Elston Ave,Chicago,Cook,IL,US,60618-4316,US/Central,KORD,2022-06-08T16:51:00.000-04:00,62.0,62.0,86.0,29.06,10.0,ESE,10.0,0.01,,Mostly Cloudy
C-18582611,1,41.938061,-87.70581800000002,2022-03-03 22:40:00+00:00,2022-03-03 23:21:15+00:00,4.2100000381469735,2.0,3.0,Fast,Delays of three minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 25 mph.,I-90 W,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-03-03T17:51:00.000-05:00,30.0,22.0,49.0,29.69,10.0,NE,9.0,0.0,,Cloudy
C-2839723,1,41.751015,-87.624969,2022-04-08 17:32:00+00:00,2022-04-08 18:18:53+00:00,1.6699999570846558,1.0,1.0,Fast,Delays of one minute and delays easing on I-94 Dan Ryan Expy Westbound between Exit 61B State St and I-94 Dan Ryan Expy Dan Ryan Express Lane. Average speed 25 mph.,79th St,Chicago,Cook,IL,US,60619,US/Central,KMDW,2022-04-08T13:53:00.000-04:00,42.0,35.0,76.0,29.0,10.0,NNE,13.0,0.0,,Cloudy
C-2936151,0,41.93948,-87.68579100000002,2022-02-01 21:38:00+00:00,2022-02-01 22:36:01+00:00,0.7599999904632568,0.0,1.0,Slow,Delays of one minute and delays easing on Belmont Ave Westbound between Wolcott Ave and Western Ave. Average speed ten mph.,N Oakley Ave,Chicago,Cook,IL,US,60618-6320,US/Central,KORD,2022-02-01T16:51:00.000-05:00,40.0,36.0,83.0,29.18,6.0,WSW,6.0,0.04,,Light Rain
C-28550254,3,41.982586,-87.793068,2022-05-17 11:26:00+00:00,2022-05-17 12:49:06+00:00,8.770000457763674,10.0,10.0,Moderate,Severe delays of ten minutes and delays easing on I-90 Kennedy Expy Westbound between Exits 45B 45C Avondale Ave and Exits 81A 81B Bryn Mawr Ave. Average speed 20 mph.,Kennedy Expy W,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-05-17T07:51:00.000-04:00,53.0,53.0,61.0,29.28,10.0,ENE,8.0,0.0,,Fair
C-16206096,0,41.939278,-87.746872,2022-05-13 20:53:00+00:00,2022-05-13 21:36:44+00:00,0.9100000262260436,1.0,2.0,Slow,Delays of two minutes on IL-50 Cicero Ave Southbound between Patterson Ave and Belmont Ave. Average speed ten mph.,N Cicero Ave,Chicago,Cook,IL,US,60641-4424,US/Central,KORD,2022-05-13T16:51:00.000-04:00,89.0,89.0,27.0,29.15,10.0,SSE,15.0,0.0,,Mostly Cloudy
C-2434493,1,41.724751,-87.624237,2022-08-08 13:14:00+00:00,2022-08-08 13:57:30+00:00,3.4100000858306885,0.0,2.0,Moderate,Delays of two minutes on I-94 Dan Ryan Expy Westbound between Exit 65 Stony Island Ext and State St. Average speed 25 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-08-08T08:53:00.000-04:00,80.0,80.0,71.0,29.27,10.0,WNW,10.0,0.0,,Cloudy
C-13037011,3,41.820164,-87.733986,2022-08-04 21:57:00+00:00,2022-08-04 23:05:31+00:00,8.640000343322754,0.0,21.0,Slow,Severe delays of 21 minutes and delays increasing on I-55 Stevenson Expy Southbound between Exits 292 292A 292B 293A 293B I-90 Dan Ryan Express Lane Exit 53C and Exit 286 IL-50 Cicero Ave. Average speed ten mph.,Stevenson Expy S,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-08-04T17:53:00.000-04:00,81.0,81.0,67.0,29.32,10.0,NE,15.0,0.0,,Mostly Cloudy
C-8531195,0,41.953388,-87.747231,2022-02-04 21:38:00+00:00,2022-02-04 22:31:15+00:00,1.0399999618530271,0.0,3.0,Slow,Delays of three minutes and delays increasing on IL-19 Irving Park Rd Westbound between IL-19 Irving Park Rd and IL-50 Cicero Ave. Average speed five mph.,N Cicero Ave,Chicago,Cook,IL,US,60641-2710,US/Central,KORD,2022-02-04T16:51:00.000-05:00,22.0,11.0,58.0,29.5,10.0,SSW,10.0,0.0,,Light Snow
C-7445709,1,41.902908,-87.696892,2022-02-11 22:25:00+00:00,2022-02-11 23:13:13+00:00,2.2300000190734863,3.0,6.0,Slow,Delays of six minutes and delays easing on Division St Westbound between Paulina St and California Ave. Average speed five mph.,N California Ave,Chicago,Cook,IL,US,60622-3401,US/Central,KMDW,2022-02-11T17:53:00.000-05:00,39.0,28.0,60.0,29.04,10.0,W,24.0,0.0,,Partly Cloudy / Windy
C-8848391,0,41.79414000000001,-87.772667,2022-02-17 21:59:00+00:00,2022-02-17 22:42:15+00:00,1.1299999952316284,1.0,1.0,Moderate,Delays of one minute on Archer Ave Westbound in Garfield Ridge. Average speed ten mph.,S Archer Ave,Chicago,Cook,IL,US,60638-2641,US/Central,KMDW,2022-02-17T16:53:00.000-05:00,25.0,10.0,85.0,29.2,0.25,N,22.0,0.0,,Heavy Snow / Windy
C-18506421,2,41.90966,-87.743347,2022-02-17 23:26:00+00:00,2022-02-18 00:09:16+00:00,21.200000762939453,30.0,40.0,Slow,Severe delays of 40 minutes on IL-64 North Ave Eastbound between Kramer Ave and IL-64 North Ave. Average speed ten mph.,W North Ave,Chicago,Cook,IL,US,60639-4610,US/Central,KORD,2022-02-17T18:31:00.000-05:00,20.0,5.0,85.0,29.18,0.5,N,17.0,0.01,,Snow
C-24245705,2,41.929539,-87.690933,2022-07-19 16:43:00+00:00,2022-07-19 18:23:41+00:00,5.1599998474121085,4.0,5.0,Moderate,Delays of five minutes and delays increasing on I-90 Kennedy Expy Westbound between Exit 50B Ontario St and Exit 46B Diversey Ave. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-07-19T12:53:00.000-04:00,87.0,87.0,46.0,29.21,10.0,SW,13.0,0.0,,Partly Cloudy
C-8853365,0,41.75228900000001,-87.54833199999999,2022-02-17 21:00:00+00:00,2022-02-17 22:00:10+00:00,1.4600000381469729,1.0,1.0,Moderate,Delays of one minute and delays easing on US-41 South Shore Dr Southbound in Windsor Park. Average speed 15 mph.,S South Shore Dr,Chicago,Cook,IL,US,60649-5497,US/Central,KMDW,2022-02-17T15:56:00.000-05:00,25.0,11.0,81.0,29.24,0.5,N,18.0,0.0,,Snow
C-10234793,1,41.92469000000001,-87.712128,2022-01-14 22:35:00+00:00,2022-01-14 23:16:21+00:00,1.8799999952316284,3.0,5.0,Slow,Delays of five minutes on Fullerton Ave Westbound in Logan Square. Average speed five mph.,N Kimball Ave,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-01-14T17:18:00.000-05:00,33.0,23.0,75.0,29.51,10.0,ENE,16.0,0.0,,Cloudy
C-22444098,1,41.867161,-87.64613299999998,2022-09-06 20:08:00+00:00,2022-09-06 21:28:07+00:00,1.919999957084656,3.0,5.0,Slow,Delays of five minutes and delays increasing on Roosevelt Rd Eastbound between Paulina St and Union Ave. Average speed five mph.,W Roosevelt Rd,Chicago,Cook,IL,US,60607-4913,US/Central,KMDW,2022-09-06T15:53:00.000-04:00,80.0,80.0,56.0,29.43,10.0,E,10.0,0.0,,Mostly Cloudy
C-14108237,3,41.88251500000001,-87.646004,2022-06-09 21:49:00+00:00,2022-06-09 22:33:06+00:00,21.82999992370605,38.0,65.0,Slow,Severe delays of 65 minutes on I-94 Eastbound between Exits 37A 37B IL-58 Dempster St and I-90 Kennedy Expy. Average speed ten mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-06-09T17:53:00.000-04:00,80.0,80.0,30.0,29.26,10.0,W,13.0,0.0,,Partly Cloudy
C-7429632,1,41.740398,-87.625099,2022-01-03 21:32:00+00:00,2022-01-03 22:16:18+00:00,2.8199999332427983,0.0,1.0,Moderate,Delays of one minute on I-94 Dan Ryan Expy Eastbound between Exits 59C 60A 60C 61A Lafayette Ave and Exit 61B Lafayette Ave. Average speed 30 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-01-03T16:53:00.000-05:00,22.0,10.0,51.0,29.65,10.0,SSW,13.0,0.0,,Fair
C-5210769,3,41.713188,-87.61395300000002,2022-07-01 21:24:00+00:00,2022-07-01 22:43:00+00:00,12.9399995803833,0.0,15.0,Moderate,Severe delays of 15 minutes on I-94 Bishop Ford Fwy Eastbound between I-90 Dan Ryan Expy and Exit 65 Stony Island Ext. Average speed 20 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-07-01T17:53:00.000-04:00,76.0,76.0,54.0,29.3,10.0,CALM,0.0,0.0,,Cloudy
C-4564018,1,41.982349,-87.791473,2022-06-15 19:37:00+00:00,2022-06-15 20:20:56+00:00,2.559999942779541,2.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Eastbound between I-190 and Exits 82B 82C Bryn Mawr Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-06-15T15:51:00.000-04:00,94.0,94.0,41.0,29.12,9.0,S,17.0,0.0,,Mostly Cloudy
C-19008750,2,41.826851,-87.7118,2022-05-31 22:36:00+00:00,2022-05-31 23:34:51+00:00,4.630000114440918,2.0,3.0,Fast,Delays of three minutes and delays increasing on I-55 Stevenson Expy Northbound between Exit 285 Central Ave and Exits 288 289 California Ave. Average speed 30 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-05-31T18:53:00.000-04:00,88.0,88.0,49.0,29.19,10.0,SW,12.0,0.0,,Mostly Cloudy
C-18578942,2,41.875294,-87.64520300000002,2022-03-04 12:52:00+00:00,2022-03-04 13:42:35+00:00,5.46999979019165,4.0,6.0,Moderate,Delays of six minutes and delays increasing on I-94 Westbound between I-90 Dan Ryan Expy and I-90 Kennedy Expy. Average speed 20 mph.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-03-04T07:53:00.000-05:00,31.0,23.0,67.0,29.76,10.0,E,8.0,0.0,,Mostly Cloudy
C-10254921,2,41.897652,-87.65921,2022-01-12 13:33:00+00:00,2022-01-12 14:37:02+00:00,6.849999904632568,6.0,9.0,Moderate,Delays of nine minutes on I-90 Kennedy Expy Eastbound in West Town. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-01-12T08:53:00.000-05:00,35.0,28.0,70.0,29.34,10.0,WSW,9.0,0.0,,Cloudy
C-1124700,2,41.954704,-87.732506,2022-02-02 19:47:00+00:00,2022-02-02 21:20:07+00:00,9.65999984741211,16.0,16.0,Moderate,Severe delays of 16 minutes and delays increasing on I-90 Kennedy Expy Westbound between Exit 50B Ontario St and I-90 Kennedy Expy. Average speed 15 mph.,N Keeler Ave,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-02-02T14:51:00.000-05:00,18.0,3.0,78.0,29.49,0.75,N,16.0,0.02,,Light Snow
C-31017059,0,41.880878,-87.617203,2022-03-12 21:17:00+00:00,2022-03-12 22:19:48+00:00,2.1700000762939453,1.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Lake Shore Dr Northbound between Waldron Dr and Monroe Dr. Average speed ten mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60603,US/Central,KMDW,2022-03-12T15:53:00.000-05:00,24.0,13.0,38.0,29.48,10.0,NW,12.0,0.0,,Fair
C-15272132,3,41.71347,-87.612999,2022-04-19 10:50:00+00:00,2022-04-19 12:25:49+00:00,7.239999771118164,11.0,12.0,Moderate,Severe delays of twelve minutes and delays increasing on I-94 Bishop Ford Fwy Westbound between Exits 68A 68B 130th St and Exit 63 I-57. Average speed 15 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-04-19T06:53:00.000-04:00,38.0,30.0,70.0,29.47,10.0,WNW,12.0,0.0,,Mostly Cloudy
C-16210554,2,41.982349,-87.791473,2022-05-13 13:01:00+00:00,2022-05-13 14:07:02+00:00,2.559999942779541,0.0,3.0,Fast,Delays of three minutes and delays easing on I-90 Kennedy Expy Eastbound between I-190 and Exits 82B 82C Bryn Mawr Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-05-13T08:51:00.000-04:00,76.0,76.0,45.0,29.28,10.0,SW,9.0,0.0,,Fair
C-22651531,3,41.882202,-87.645988,2022-06-30 18:30:00+00:00,2022-06-30 19:16:17+00:00,15.119999885559082,19.0,28.0,Moderate,Severe delays of 28 minutes on I-90 Kennedy Expy Eastbound between Exit 83A Foster Ave and Exit 51F-G Adams St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-06-30T14:53:00.000-04:00,92.0,92.0,33.0,29.32,10.0,SSW,18.0,0.0,,Partly Cloudy
C-25134751,2,41.92231,-87.677773,2022-03-11 00:37:00+00:00,2022-03-11 01:25:23+00:00,3.490000009536743,3.0,3.0,Fast,Delays of three minutes and delays easing on I-90 Kennedy Expy Westbound between Ogden Ave and Exit 47A Fullerton Ave. Average speed 20 mph.,N Damen Ave,Chicago,Cook,IL,US,60614,US/Central,KMDW,2022-03-10T19:48:00.000-05:00,27.0,20.0,74.0,29.49,3.0,ENE,6.0,0.0,,Light Snow
C-22435603,3,41.875359,-87.652222,2022-09-07 11:56:00+00:00,2022-09-07 12:39:26+00:00,10.850000381469728,12.0,13.0,Moderate,Severe delays of 13 minutes on I-290 Eisenhower Expy Eastbound between Exit 21B IL-43 Harlem Ave and I-90 Dan Ryan Express Lane Exit 53C. Average speed 20 mph.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-09-07T07:53:00.000-04:00,69.0,69.0,81.0,29.48,8.0,NW,3.0,0.0,,Partly Cloudy
C-2437852,1,41.87997100000001,-87.61718,2022-08-07 18:56:00+00:00,2022-08-07 19:38:36+00:00,2.990000009536743,0.0,5.0,Moderate,Delays of five minutes on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between I-55 Stevenson Expy and Monroe Dr. Average speed ten mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60603,US/Central,KMDW,2022-08-07T14:53:00.000-04:00,79.0,79.0,82.0,29.37,10.0,SSW,7.0,0.02,,Cloudy
C-22590912,2,41.982349,-87.791473,2022-08-18 11:19:00+00:00,2022-08-18 12:24:32+00:00,5.9099998474121085,8.0,8.0,Moderate,Delays of eight minutes and delays easing on I-90 Kennedy Expy Eastbound between I-90 and Exits 82B 82C Bryn Mawr Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-08-18T06:51:00.000-04:00,62.0,62.0,84.0,29.33,10.0,CALM,0.0,0.0,,Partly Cloudy
C-22586032,1,41.84396,-87.654198,2022-08-18 16:08:00+00:00,2022-08-18 17:01:42+00:00,2.309999942779541,2.0,2.0,Moderate,Delays of two minutes and delays easing on I-55 Stevenson Expy Northbound between Exit 290 Damen Ave and I-55 Stevenson Expy. Average speed 25 mph.,Stevenson Expy N,Chicago,Cook,IL,US,60608,US/Central,KMDW,2022-08-18T11:53:00.000-04:00,80.0,80.0,42.0,29.37,10.0,S,5.0,0.0,,Fair
C-11431659,0,41.951424,-87.65986600000002,2022-06-26 21:24:00+00:00,2022-06-26 22:28:32+00:00,0.6600000262260437,1.0,2.0,Slow,Delays of two minutes on Clark St Southbound between Belle Plaine Ave and Grace St. Average speed five mph.,N Clark St,Chicago,Cook,IL,US,60613-2811,US/Central,KMDW,2022-06-26T17:53:00.000-04:00,81.0,81.0,35.0,29.37,10.0,WNW,17.0,0.0,,Mostly Cloudy
C-7517700,2,41.708145,-87.592667,2022-04-04 15:26:00+00:00,2022-04-04 16:15:24+00:00,4.75,8.0,8.0,Moderate,Delays of eight minutes on I-94 Bishop Ford Fwy Eastbound between Lafayette Ave and Exits 66A 66B 115th St. Average speed 15 mph.,Bishop Ford Fwy E,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-04-04T11:13:00.000-04:00,54.0,54.0,66.0,29.13,10.0,WSW,17.0,0.0,,Mostly Cloudy
C-23747123,2,41.960781,-87.74234,2022-09-07 23:04:00+00:00,2022-09-07 23:45:41+00:00,6.5,0.0,9.0,Moderate,Delays of nine minutes on I-94 Edens Expy Westbound in Mayfair. Average speed 15 mph.,I-90 W,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-09-07T18:51:00.000-04:00,78.0,78.0,48.0,29.36,10.0,NE,7.0,0.0,,Fair
C-71581,1,41.9823,-87.79612,2022-03-14 22:56:00+00:00,2022-03-14 23:37:52+00:00,2.640000104904175,1.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Eastbound between I-190 and Exit 82A Gregory St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-03-14T18:51:00.000-04:00,61.0,61.0,36.0,29.33,10.0,WSW,12.0,0.0,,Mostly Cloudy
