ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-25012403,1,40.734245,-73.983559,2022-01-26 16:39:00+00:00,2022-01-26 17:36:18+00:00,1.809999942779541,2.0,5.0,Slow,Delays of five minutes and delays easing on 2nd Ave Southbound in Gramercy Park. Average speed five mph.,E 17th St,New York,New York,NY,US,10003-3674,US/Eastern,KJRB,2022-01-26T11:51:00.000-05:00,25.0,14.0,33.0,30.24,10.0,WNW,13.0,0.0,,Fair
C-4555233,0,40.736736,-74.000984,2022-06-16 18:36:00+00:00,2022-06-16 19:17:59+00:00,2.049999952316284,0.0,4.0,Slow,Delays of four minutes on 7th Ave Southbound between 37th St and 11th St. Average speed ten mph.,W 11th St,New York,New York,NY,US,10014-2275,US/Eastern,KJRB,2022-06-16T14:37:00.000-04:00,71.0,71.0,73.0,30.01,10.0,SE,5.0,0.0,,Cloudy
C-6206001,0,40.760929,-73.967033,2022-07-28 22:15:00+00:00,2022-07-28 23:04:14+00:00,1.0,0.0,2.0,Slow,Delays of two minutes and delays easing on 3rd Ave Northbound between 45th St and 58th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10022-1213,US/Eastern,KNYC,2022-07-28T17:51:00.000-04:00,82.0,82.0,71.0,29.69,10.0,SSE,3.0,0.0,,Partly Cloudy
C-13393056,0,40.75285,-73.992981,2022-02-26 02:12:00+00:00,2022-02-26 02:52:39+00:00,1.5,1.0,2.0,Slow,Delays of two minutes on 8th Ave Northbound between 16th St and 35th St. Average speed ten mph.,8th Ave,New York,New York,NY,US,10018-6522,US/Eastern,KNYC,2022-02-25T20:51:00.000-05:00,31.0,21.0,50.0,30.18,10.0,WNW,13.0,0.0,,Fair
C-30729488,0,40.79111500000001,-73.93899499999998,2022-01-20 14:09:00+00:00,2022-01-20 14:50:26+00:00,1.559999942779541,1.0,2.0,Moderate,Delays of two minutes on 1st Ave Northbound in East Harlem. Average speed ten mph.,1st Ave,New York,New York,NY,US,10029-3302,US/Eastern,KNYC,2022-01-20T09:14:00.000-05:00,34.0,30.0,92.0,30.02,1.0,VAR,5.0,0.02,,Light Snow
C-7446462,1,40.701359,-74.012512,2022-02-11 22:06:00+00:00,2022-02-11 22:46:14+00:00,1.0499999523162842,4.0,4.0,Slow,Delays of four minutes on Fdr Dr Southbound between Exit 2 Robert F Wagner Sr Pl and South St. Average speed five mph.,South St,New York,New York,NY,US,10004,US/Eastern,KJRB,2022-02-11T16:51:00.000-05:00,51.0,51.0,43.0,29.79,10.0,VAR,7.0,0.0,,Fair
C-6971288,0,40.749081,-73.991989,2022-02-27 22:26:00+00:00,2022-02-27 23:39:13+00:00,1.4299999475479126,2.0,3.0,Slow,Delays of three minutes and delays easing on Broadway Southbound in Koreatown. Average speed five mph.,7th Ave,New York,New York,NY,US,10001-3905,US/Eastern,KNYC,2022-02-27T17:51:00.000-05:00,46.0,42.0,29.0,29.74,10.0,W,8.0,0.0,,Fair
C-1553794,0,40.785946,-73.957199,2022-08-30 16:35:00+00:00,2022-08-30 17:16:43+00:00,0.8500000238418579,0.0,1.0,Moderate,Delays of one minute on 5th Ave Southbound between 103rd St and 92nd St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10128-0118,US/Eastern,KNYC,2022-08-30T12:51:00.000-04:00,88.0,,53.0,29.78,10.0,,,0.0,,Fair
C-32089051,1,40.79858,-73.933533,2022-07-08 18:16:00+00:00,2022-07-08 19:17:04+00:00,3.640000104904175,5.0,7.0,Slow,Delays of seven minutes and delays increasing on 1st Ave Northbound between 75th St and 120th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-3604,US/Eastern,KNYC,2022-07-08T13:51:00.000-04:00,82.0,82.0,60.0,29.87,10.0,VAR,5.0,0.0,,Partly Cloudy
C-11438690,0,40.762226,-73.993576,2022-06-25 17:55:00+00:00,2022-06-25 18:49:03+00:00,0.6200000047683716,1.0,1.0,Slow,Delays of one minute and delays easing on 10th Ave Northbound between 39th St and 47th St. Average speed ten mph.,10th Ave,New York,New York,NY,US,10036-2905,US/Eastern,KNYC,2022-06-25T13:51:00.000-04:00,89.0,89.0,29.0,30.0,10.0,VAR,6.0,0.0,,Fair
C-7867927,0,40.737366,-73.99683399999998,2022-08-16 12:27:00+00:00,2022-08-16 13:08:45+00:00,0.5899999737739563,2.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between Waverly Pl and 14th St. Average speed five mph.,Avenue of the Americas,New York,New York,NY,US,10011-8406,US/Eastern,KNYC,2022-08-16T08:51:00.000-04:00,71.0,71.0,57.0,29.94,10.0,VAR,5.0,0.0,,Fair
C-24227058,0,40.74345,-73.97686800000002,2022-07-21 13:59:00+00:00,2022-07-21 14:59:00+00:00,1.399999976158142,0.0,3.0,Slow,Delays of three minutes and delays increasing on 2nd Ave Southbound between 49th St and 31st St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10016-6371,US/Eastern,KNYC,2022-07-21T09:51:00.000-04:00,85.0,85.0,69.0,29.58,10.0,CALM,0.0,0.0,,Fair
C-12168009,2,40.819679,-73.95991500000002,2022-03-06 22:18:00+00:00,2022-03-06 23:14:47+00:00,2.3499999046325684,5.0,5.0,Moderate,Delays of five minutes and delays increasing on Henry Hudson Pkwy Northbound in Hamilton Heights. Average speed 15 mph.,Henry Hudson Pkwy N,New York,New York,NY,US,10027,US/Eastern,KNYC,2022-03-06T16:51:00.000-05:00,67.0,,68.0,29.82,10.0,,,0.0,,Mostly Cloudy
C-24216078,0,40.737602,-73.996666,2022-07-22 16:11:00+00:00,2022-07-22 16:52:05+00:00,1.0499999523162842,1.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between Bleecker St and 15th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10011-2003,US/Eastern,KNYC,2022-07-22T11:51:00.000-04:00,90.0,90.0,33.0,29.8,10.0,VAR,5.0,0.0,,Fair
C-25393263,0,40.745018,-73.991272,2022-02-03 23:29:00+00:00,2022-02-04 00:12:13+00:00,2.150000095367432,2.0,3.0,Slow,Delays of three minutes on 6th Ave Northbound between Houston St and 27th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10001-6303,US/Eastern,KNYC,2022-02-03T18:10:00.000-05:00,46.0,43.0,96.0,30.03,3.0,ESE,6.0,0.02,,Light Rain
C-4044439,0,40.752426,-73.973236,2022-06-17 21:56:00+00:00,2022-06-17 22:44:43+00:00,2.1800000667572017,0.0,3.0,Slow,Delays of three minutes and delays increasing on 3rd Ave Northbound between 17th St and 45th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-4013,US/Eastern,KNYC,2022-06-17T17:51:00.000-04:00,86.0,86.0,36.0,29.51,10.0,W,10.0,0.0,,Fair
C-21954254,0,40.785969,-73.957176,2022-08-24 18:54:00+00:00,2022-08-24 19:34:45+00:00,1.0599999427795408,1.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 106th St and 93rd St. Average speed five mph.,5th Ave,New York,New York,NY,US,10128-0118,US/Eastern,KNYC,2022-08-24T14:51:00.000-04:00,86.0,86.0,35.0,29.85,10.0,WNW,7.0,0.0,,Partly Cloudy
C-30737029,0,40.750656,-73.982948,2022-01-19 16:11:00+00:00,2022-01-19 16:52:16+00:00,1.2599999904632568,0.0,1.0,Slow,Delays of one minute on 5th Ave Southbound between 53rd St and 37th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10016-3361,US/Eastern,KNYC,2022-01-19T10:51:00.000-05:00,40.0,34.0,53.0,29.97,10.0,SW,8.0,0.0,,Fair
C-30737414,0,40.78472100000001,-73.958099,2022-01-19 15:30:00+00:00,2022-01-19 16:10:14+00:00,1.1100000143051147,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 105th St and 91st St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10128-0114,US/Eastern,KNYC,2022-01-19T10:51:00.000-05:00,40.0,34.0,53.0,29.97,10.0,SW,8.0,0.0,,Fair
C-26042576,0,40.786423,-73.975945,2022-02-02 20:24:00+00:00,2022-02-02 21:04:30+00:00,1.7100000381469729,2.0,4.0,Slow,Delays of four minutes on Amsterdam Ave Northbound between 64th St and 85th St. Average speed ten mph.,W 84th St,New York,New York,NY,US,10024-4606,US/Eastern,KNYC,2022-02-02T15:29:00.000-05:00,45.0,45.0,68.0,30.27,8.0,CALM,0.0,0.0,,Cloudy
C-11984740,0,40.760941,-73.964111,2022-09-02 14:33:00+00:00,2022-09-02 15:30:43+00:00,1.2200000286102295,1.0,3.0,Slow,Delays of three minutes and delays increasing on 2nd Ave Southbound between 75th St and Ed Koch Queensboro Brg-Lower Level. Average speed five mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-09-02T10:51:00.000-04:00,70.0,70.0,53.0,30.17,10.0,VAR,7.0,0.0,,Fair
C-10263013,1,40.734245,-73.983559,2022-01-11 13:45:00+00:00,2022-01-11 14:52:14+00:00,2.4200000762939453,2.0,5.0,Slow,Delays of five minutes and delays increasing on 2nd Ave Southbound in Gramercy Park. Average speed ten mph.,E 17th St,New York,New York,NY,US,10003-3674,US/Eastern,KJRB,2022-01-11T08:51:00.000-05:00,15.0,1.0,43.0,30.42,10.0,NW,14.0,0.0,,Fair
C-32070235,0,40.789619,-73.973602,2022-07-11 15:17:00+00:00,2022-07-11 16:16:52+00:00,2.039999961853028,1.0,4.0,Slow,Delays of four minutes and delays increasing on Amsterdam Ave Northbound between 64th St and 89th St. Average speed ten mph.,W 89th St,New York,New York,NY,US,10024-1901,US/Eastern,KNYC,2022-07-11T10:51:00.000-04:00,78.0,78.0,45.0,29.87,10.0,CALM,0.0,0.0,,Fair
C-7715410,1,40.795769,-73.938675,2022-04-29 10:27:00+00:00,2022-04-29 11:26:04+00:00,1.649999976158142,5.0,5.0,Slow,Delays of five minutes and delays increasing on 2nd Ave Southbound in East Harlem. Average speed five mph.,2nd Ave,New York,New York,NY,US,10029-2214,US/Eastern,KNYC,2022-04-29T06:51:00.000-04:00,41.0,37.0,32.0,30.02,10.0,VAR,6.0,0.0,,Fair
C-2812656,1,40.736736,-74.000984,2022-04-10 20:34:00+00:00,2022-04-10 21:43:59+00:00,3.609999895095825,5.0,8.0,Slow,Delays of eight minutes and delays increasing on Broadway Southbound in West Village. Average speed ten mph.,W 11th St,New York,New York,NY,US,10014-2275,US/Eastern,KJRB,2022-04-10T16:51:00.000-04:00,49.0,44.0,38.0,29.69,10.0,WNW,12.0,0.0,,Cloudy
C-31033890,0,40.756157,-73.983147,2022-03-12 03:14:00+00:00,2022-03-12 04:14:14+00:00,1.8999999761581416,3.0,3.0,Slow,Delays of three minutes and delays increasing on 6th Ave Northbound between 21st St and 45th St. Average speed ten mph.,W 44th St,New York,New York,NY,US,10036-4011,US/Eastern,KNYC,2022-03-11T21:51:00.000-05:00,46.0,43.0,83.0,29.77,10.0,VAR,6.0,0.0,,Cloudy
C-22672598,1,40.760941,-73.964111,2022-06-28 15:14:00+00:00,2022-06-28 16:01:01+00:00,3.0799999237060547,2.0,9.0,Slow,Delays of nine minutes on 2nd Ave Southbound between 2nd Ave and Ed Koch Queensboro Brg-Lower Level. Average speed five mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-06-28T10:51:00.000-04:00,71.0,71.0,42.0,30.06,10.0,VAR,5.0,0.0,,Fair
C-33037005,0,40.744751,-74.008423,2022-05-21 23:55:00+00:00,2022-05-22 00:37:02+00:00,0.8799999952316284,1.0,2.0,Slow,Delays of two minutes on RT-9A Southbound between NY-9A 12th Ave and NY-9A 11th Ave. Average speed ten mph.,11th Ave,New York,New York,NY,US,10011-2829,US/Eastern,KNYC,2022-05-21T19:51:00.000-04:00,83.0,83.0,54.0,29.89,10.0,CALM,0.0,0.0,,Fair
C-6199491,0,40.783337,-73.944672,2022-07-29 18:09:00+00:00,2022-07-29 18:53:07+00:00,2.2699999809265137,1.0,3.0,Moderate,Delays of three minutes on 1st Ave Northbound between 69th St and 97th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10128,US/Eastern,KNYC,2022-07-29T13:51:00.000-04:00,82.0,82.0,54.0,29.83,10.0,VAR,3.0,0.0,,Partly Cloudy
C-77644,1,40.761223,-73.963898,2022-03-14 15:30:00+00:00,2022-03-14 16:11:06+00:00,4.079999923706056,3.0,9.0,Slow,Delays of nine minutes on 2nd Ave Southbound between 110th St and Ed Koch Queensboro Brg-Lower Level. Average speed ten mph.,E 60th St,New York,New York,NY,US,10022-1401,US/Eastern,KNYC,2022-03-14T11:51:00.000-04:00,50.0,50.0,36.0,30.33,10.0,VAR,3.0,0.0,,Fair
C-26180152,0,40.776909,-73.95945,2022-08-03 14:55:00+00:00,2022-08-03 15:37:48+00:00,2.039999961853028,0.0,4.0,Slow,Delays of four minutes on Park Ave Southbound between 56th St and 81st St. Average speed ten mph.,Park Ave,New York,New York,NY,US,10028-0240,US/Eastern,KNYC,2022-08-03T10:51:00.000-04:00,80.0,80.0,58.0,29.91,10.0,CALM,0.0,0.0,,Fair
C-30947992,0,40.747898,-73.989166,2022-04-01 19:06:00+00:00,2022-04-01 20:11:16+00:00,1.309999942779541,0.0,3.0,Slow,Delays of three minutes and delays increasing on 6th Ave Northbound between 14th St and 31st St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10001-3502,US/Eastern,KNYC,2022-04-01T14:51:00.000-04:00,54.0,54.0,35.0,29.48,10.0,WSW,15.0,0.0,,Mostly Cloudy
C-25416725,0,40.800182,-73.932365,2022-02-03 19:58:00+00:00,2022-02-03 20:58:27+00:00,1.100000023841858,2.0,4.0,Slow,Delays of four minutes and delays easing on 1st Ave Northbound between 109th St and Paladino Ave. Average speed five mph.,1st Ave,New York,New York,NY,US,10035-3422,US/Eastern,KNYC,2022-02-03T14:51:00.000-05:00,46.0,43.0,93.0,30.07,4.0,SSE,6.0,0.02,,Light Rain
C-25027530,0,40.75145,-73.973946,2022-01-25 13:00:00+00:00,2022-01-25 13:41:18+00:00,0.5299999713897705,1.0,1.0,Slow,Delays of one minute on 3rd Ave Northbound between 37th St and 44th St. Average speed five mph.,3rd Ave,New York,New York,NY,US,10017-5605,US/Eastern,KNYC,2022-01-25T07:51:00.000-05:00,36.0,30.0,67.0,29.79,8.0,WSW,7.0,0.0,,Fair
C-5748898,1,40.73859,-73.973625,2022-08-26 21:02:00+00:00,2022-08-26 22:07:42+00:00,1.149999976158142,0.0,1.0,Moderate,Delays of one minute and delays easing on Fdr Dr Southbound between Exit 10 48th St and 30th St. Average speed 15 mph.,FDR Dr S,New York,New York,NY,US,10016,US/Eastern,KNYC,2022-08-26T16:51:00.000-04:00,79.0,79.0,74.0,29.76,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-25158821,1,40.752914,-73.977806,2022-03-09 18:48:00+00:00,2022-03-09 19:47:09+00:00,2.7300000190734863,3.0,6.0,Slow,Delays of six minutes and delays increasing on Park Ave Southbound in Murray Hill. Average speed ten mph.,Vanderbilt Ave,New York,New York,NY,US,10017-3804,US/Eastern,KNYC,2022-03-09T13:48:00.000-05:00,34.0,26.0,87.0,29.81,0.75,NNE,9.0,0.09,,Light Snow
C-76426,0,40.743568,-73.992302,2022-03-14 18:56:00+00:00,2022-03-14 19:37:05+00:00,1.350000023841858,1.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between Waverly Pl and 24th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10010-2712,US/Eastern,KNYC,2022-03-14T14:51:00.000-04:00,54.0,54.0,31.0,30.27,10.0,SW,9.0,0.0,,Fair
C-12158841,1,40.765541,-73.97625699999998,2022-03-07 16:22:00+00:00,2022-03-07 17:09:06+00:00,2.809999942779541,3.0,6.0,Slow,Delays of six minutes and delays easing on 6th Ave Northbound between 24th St and Central Park. Average speed ten mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-03-07T11:51:00.000-05:00,68.0,68.0,52.0,29.62,10.0,VAR,6.0,0.0,,Fair
C-22435947,0,40.78804,-73.944328,2022-09-07 11:38:00+00:00,2022-09-07 12:25:46+00:00,0.6200000047683716,1.0,1.0,Slow,Delays of one minute and delays easing on 2nd Ave Southbound between 110th St and 102nd St. Average speed five mph.,E 102nd St,New York,New York,NY,US,10029-5955,US/Eastern,KNYC,2022-09-07T07:51:00.000-04:00,66.0,66.0,90.0,29.92,4.0,ENE,10.0,0.0,,Cloudy
C-7864241,0,40.737038,-74.000778,2022-08-16 16:40:00+00:00,2022-08-16 17:21:44+00:00,2.5299999713897705,0.0,4.0,Slow,Delays of four minutes on 7th Ave Southbound between Times Sq and 11th St. Average speed ten mph.,7th Ave,New York,New York,NY,US,10011,US/Eastern,KNYC,2022-08-16T12:51:00.000-04:00,81.0,81.0,38.0,29.93,10.0,ENE,9.0,0.0,,Fair
C-28534137,1,40.733025,-73.984444,2022-05-18 18:17:00+00:00,2022-05-18 19:15:05+00:00,3.049999952316284,2.0,7.0,Slow,Delays of seven minutes and delays increasing on 2nd Ave Southbound between 53rd St and 14th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003-2738,US/Eastern,KJRB,2022-05-18T13:51:00.000-04:00,69.0,69.0,27.0,29.85,10.0,WNW,9.0,0.0,,Fair
C-18982190,0,40.732815,-73.99593399999998,2022-06-06 18:01:00+00:00,2022-06-06 18:42:31+00:00,1.3400000333786009,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 25th St and 8th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10003-4363,US/Eastern,KJRB,2022-06-06T13:51:00.000-04:00,79.0,79.0,30.0,29.94,10.0,SW,5.0,0.0,,Fair
C-7477285,0,40.801979,-73.934128,2022-04-07 19:03:00+00:00,2022-04-07 19:43:59+00:00,0.7599999904632568,0.0,2.0,Slow,Delays of two minutes on 19 Southbound between Harlem River Dr and 124th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10035-2100,US/Eastern,KNYC,2022-04-07T15:07:00.000-04:00,50.0,50.0,96.0,29.59,2.0,E,12.0,0.02,,Light Rain
C-4021901,1,40.765541,-73.97625699999998,2022-06-21 17:29:00+00:00,2022-06-21 18:29:46+00:00,4.239999771118163,4.0,12.0,Slow,Severe delays of twelve minutes on 6th Ave Northbound between Washington Pl and Central Park. Average speed five mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-06-21T13:51:00.000-04:00,79.0,79.0,42.0,30.01,9.0,VAR,5.0,0.0,,Fair
C-6935322,0,40.760281,-73.967506,2022-03-02 20:59:00+00:00,2022-03-02 21:39:16+00:00,0.8100000023841858,1.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 47th St and 57th St. Average speed five mph.,E 57th St,New York,New York,NY,US,10022-2803,US/Eastern,KNYC,2022-03-02T15:51:00.000-05:00,51.0,51.0,31.0,29.85,10.0,VAR,6.0,0.0,,Fair
C-17030810,0,40.76099,-73.966988,2022-05-11 19:56:00+00:00,2022-05-11 20:40:27+00:00,0.9300000071525574,1.0,3.0,Slow,Delays of three minutes on 3rd Ave Northbound between 47th St and 59th St. Average speed five mph.,3rd Ave,New York,New York,NY,US,10022-1213,US/Eastern,KNYC,2022-05-11T15:51:00.000-04:00,73.0,73.0,39.0,30.13,10.0,VAR,3.0,0.0,,Mostly Cloudy
C-22746721,0,40.812939,-73.95657299999998,2022-02-14 21:33:00+00:00,2022-02-14 22:14:18+00:00,0.6100000143051147,1.0,1.0,Slow,Delays of one minute on Amsterdam Ave Northbound between 118th St and 125th St. Average speed five mph.,Amsterdam Ave,New York,New York,NY,US,10027-4282,US/Eastern,KNYC,2022-02-14T16:51:00.000-05:00,24.0,,37.0,30.1,10.0,,,0.0,,Fair
C-8536734,0,40.733345,-73.984222,2022-02-04 20:55:00+00:00,2022-02-04 21:36:16+00:00,1.809999942779541,0.0,3.0,Slow,Delays of three minutes on 2nd Ave Southbound between 38th St and 15th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003,US/Eastern,KJRB,2022-02-04T15:51:00.000-05:00,32.0,24.0,88.0,29.8,2.0,N,10.0,0.13,,Wintry Mix
C-2820854,0,40.77441,-73.96560699999998,2022-04-09 19:31:00+00:00,2022-04-09 20:11:57+00:00,1.2699999809265137,1.0,2.0,Moderate,Delays of two minutes on 5th Ave Southbound between 91st St and 75th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10021-2601,US/Eastern,KNYC,2022-04-09T15:51:00.000-04:00,53.0,53.0,48.0,29.51,10.0,W,8.0,0.0,,Mostly Cloudy
C-12178386,0,40.761009,-73.986977,2022-03-05 20:20:00+00:00,2022-03-05 21:31:56+00:00,1.3799999952316284,2.0,3.0,Slow,Delays of three minutes and delays increasing on 8th Ave Northbound between 31st St and 48th St. Average speed five mph.,8th Ave,New York,New York,NY,US,10019-7402,US/Eastern,KNYC,2022-03-05T14:51:00.000-05:00,44.0,40.0,37.0,30.35,10.0,SSE,8.0,0.0,,Fair
C-8536740,0,40.771839,-73.963448,2022-02-04 20:38:00+00:00,2022-02-04 21:21:15+00:00,1.3799999952316284,2.0,3.0,Slow,Delays of three minutes on Park Ave Southbound between 90th St and 73rd St. Average speed five mph.,Park Ave,New York,New York,NY,US,10021-4153,US/Eastern,KNYC,2022-02-04T15:48:00.000-05:00,32.0,,87.0,29.8,1.0,,,0.13,,Wintry Mix
C-17056732,1,40.745461,-73.97541,2022-05-04 17:36:00+00:00,2022-05-04 18:20:29+00:00,1.9299999475479128,1.0,6.0,Slow,Delays of six minutes on 2nd Ave Southbound between Ed Koch Queensboro Brg-Lower Level and 35th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10016-4806,US/Eastern,KNYC,2022-05-04T13:40:00.000-04:00,57.0,57.0,83.0,29.87,5.0,CALM,0.0,0.0,,Cloudy
C-21955573,0,40.762394,-73.965958,2022-08-24 18:01:00+00:00,2022-08-24 18:42:41+00:00,0.7599999904632568,0.0,1.0,Slow,Delays of one minute on 3rd Ave Northbound between 52nd St and 61st St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10065-8501,US/Eastern,KNYC,2022-08-24T13:51:00.000-04:00,88.0,88.0,31.0,29.85,10.0,VAR,6.0,0.0,,Fair
C-19835721,0,40.724041,-73.99098199999997,2022-08-21 01:11:00+00:00,2022-08-21 01:55:09+00:00,2.309999942779541,0.0,4.0,Slow,Delays of four minutes on 2nd Ave Southbound between 30th St and Houston St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003-8633,US/Eastern,KJRB,2022-08-20T20:51:00.000-04:00,78.0,78.0,60.0,30.04,10.0,VAR,5.0,0.0,,Fair
C-5755842,0,40.772369,-73.967117,2022-08-26 15:18:00+00:00,2022-08-26 16:15:46+00:00,1.6100000143051147,0.0,3.0,Slow,Delays of three minutes and delays easing on 5th Ave Southbound between 91st St and 71st St. Average speed ten mph.,Terrace Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-08-26T10:51:00.000-04:00,82.0,82.0,67.0,29.85,9.0,VAR,3.0,0.0,,Cloudy
C-18588483,0,40.790905,-73.968979,2022-03-03 19:36:00+00:00,2022-03-03 20:16:17+00:00,0.6600000262260437,0.0,1.0,Slow,Delays of one minute on Columbus Ave Southbound between 100th St and 92nd St. Average speed five mph.,Columbus Ave,New York,New York,NY,US,10025-7024,US/Eastern,KNYC,2022-03-03T14:51:00.000-05:00,40.0,33.0,28.0,29.98,10.0,WNW,13.0,0.0,,Fair
C-18590700,0,40.744381,-73.976196,2022-03-03 16:08:00+00:00,2022-03-03 16:48:18+00:00,1.2100000381469729,0.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 48th St and 33rd St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10016-4858,US/Eastern,KNYC,2022-03-03T10:51:00.000-05:00,39.0,35.0,34.0,29.95,10.0,VAR,6.0,0.0,,Fair
C-24247410,0,40.73484000000001,-73.983124,2022-07-19 12:27:00+00:00,2022-07-19 13:39:59+00:00,0.7099999785423279,1.0,2.0,Slow,Delays of two minutes and delays easing on 2nd Ave Southbound between 27th St and 17th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10003-2724,US/Eastern,KJRB,2022-07-19T08:51:00.000-04:00,76.0,76.0,74.0,29.71,10.0,VAR,5.0,0.0,,Fair
C-15294986,1,40.846352,-73.932388,2022-04-18 18:05:00+00:00,2022-04-18 18:45:59+00:00,1.7899999618530271,1.0,2.0,Slow,Delays of two minutes on I-95 Cross Bronx Expy Northbound between Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15 and Exits 2 3 Harlem River Dr Exit 24. Average speed 15 mph.,I-95 N,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-04-18T13:51:00.000-04:00,50.0,50.0,36.0,30.21,10.0,VAR,7.0,0.0,,Fair
